internal_id,Recipient Name,Recipient UEI,recipient_id,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,Contract Award Type,Award Type,Funding Agency,Funding Sub Agency,awarding_agency_id,agency_slug,generated_internal_id
91337269,PREDICTIVE LLC,LDHKC12HSJ86,d454ea06-acef-80ee-d5ff-5be40f735364-C,2021-08-13,2023-03-31,255537.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R41ES033589_7529
91355069,PREDICTIVE LLC,LDHKC12HSJ86,d454ea06-acef-80ee-d5ff-5be40f735364-C,2020-09-09,2026-12-31,1185774.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44ES032371_7529
91345779,PREDICTIVE LLC,LDHKC12HSJ86,d454ea06-acef-80ee-d5ff-5be40f735364-C,2020-09-09,2021-11-30,167910.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R43ES032371_7529
91337270,PREDICTIVE LLC,LDHKC12HSJ86,d454ea06-acef-80ee-d5ff-5be40f735364-C,2021-12-20,2023-11-30,255538.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R41ES033857_7529
91337269,PREDICTIVE LLC,LDHKC12HSJ86,d454ea06-acef-80ee-d5ff-5be40f735364-C,2021-08-13,2023-03-31,255537.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R41ES033589_7529
91355056,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2019-09-17,2023-08-31,1064822.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44ES031461_7529
91345793,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2021-09-01,2023-08-31,168087.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R43ES033585_7529
91337251,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2016-09-30,2018-03-29,274617.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),,,806,department-of-health-and-human-services,ASST_NON_R41ES026916_7529
72622940,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2017-09-01,2020-02-29,299994.0,Department of Commerce,National Institute of Standards and Technology,,COOPERATIVE AGREEMENT (B),Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,ASST_NON_70NANB17H231_1341
72622626,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2016-08-01,2017-01-31,99275.0,Department of Commerce,National Institute of Standards and Technology,,,,,183,department-of-commerce,ASST_NON_70NANB16H185_1341
54297628,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2018-03-01,2020-02-29,753347.0,National Science Foundation,National Science Foundation,,PROJECT GRANT (B),National Science Foundation,National Science Foundation,655,national-science-foundation,ASST_NON_1758621_4900
53328400,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2016-07-01,2017-06-30,224934.0,National Science Foundation,National Science Foundation,,,,,655,national-science-foundation,ASST_NON_1622866_4900
91343316,ACCUNOVO BIOTECHNOLOGIES INC,DAF9XL6P2BG5,e78952b0-b6c6-e47a-854d-b22780800b21-R,2022-04-05,2024-03-31,376447.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R43CA261503_7529
91343316,ACCUNOVO BIOTECHNOLOGIES INC,DAF9XL6P2BG5,e78952b0-b6c6-e47a-854d-b22780800b21-R,2022-04-05,2024-03-31,376447.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R43CA261503_7529
57164615,"CURIEDX, INC",QUJ8BQ1CFAS2,89c9753f-a5ae-cb41-ecbb-9b7520583b6d-C,2023-06-01,2024-05-31,295000.0,National Science Foundation,National Science Foundation,,PROJECT GRANT (B),National Science Foundation,National Science Foundation,655,national-science-foundation,ASST_NON_2304268_4900
57164615,"CURIEDX, INC",QUJ8BQ1CFAS2,89c9753f-a5ae-cb41-ecbb-9b7520583b6d-C,2023-06-01,2024-05-31,295000.0,National Science Foundation,National Science Foundation,,PROJECT GRANT (B),National Science Foundation,National Science Foundation,655,national-science-foundation,ASST_NON_2304268_4900
91341529,"PROMPT DIAGNOSTICS, INC.",L28FVGJ715D7,fc0e05a0-19a2-7f5b-d32d-77bd4f754c69-C,2022-08-10,2025-01-31,258558.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R43AI170336_7529
56977786,"PROMPT DIAGNOSTICS, INC.",L28FVGJ715D7,fc0e05a0-19a2-7f5b-d32d-77bd4f754c69-C,2023-02-01,2024-12-31,255667.0,National Science Foundation,National Science Foundation,,PROJECT GRANT (B),,,655,national-science-foundation,ASST_NON_2232930_4900
91357446,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2019-09-24,2022-05-31,1742317.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44MD014911_7529
91353513,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2023-09-20,2027-05-31,1205344.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44CA281719_7529
91353391,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2021-09-15,2022-05-31,2399998.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44CA254690_7529
91339342,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2024-06-01,2026-11-30,1259574.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R42MD018231_7529
91357446,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2019-09-24,2022-05-31,1742317.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44MD014911_7529
91353513,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2023-09-20,2027-05-31,1205344.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44CA281719_7529
91353391,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2021-09-15,2022-05-31,2399998.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44CA254690_7529
91339342,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2024-06-01,2026-11-30,1259574.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R42MD018231_7529
91357446,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2019-09-24,2022-05-31,1742317.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44MD014911_7529
91353513,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2023-09-20,2027-05-31,1205344.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44CA281719_7529
91353391,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2021-09-15,2022-05-31,2399998.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44CA254690_7529
91339342,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,f10b2bf7-eedb-55ce-2227-a4cc887ca1f6-R,2024-06-01,2026-11-30,1259574.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R42MD018231_7529
56363999,"NANOCRINE, INC.",QH88DLKTLQM6,304bbef5-daea-8698-2305-1150b798254a-R,2020-08-01,2021-04-30,248706.0,National Science Foundation,National Science Foundation,,PROJECT GRANT (B),,,655,national-science-foundation,ASST_NON_2033921_4900
91355056,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2019-09-17,2023-08-31,1064822.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R44ES031461_7529
91345793,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2021-09-01,2023-08-31,168087.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,ASST_NON_R43ES033585_7529
91337251,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2016-09-30,2018-03-29,274617.0,Department of Health and Human Services,National Institutes of Health,,PROJECT GRANT (B),,,806,department-of-health-and-human-services,ASST_NON_R41ES026916_7529
72622940,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2017-09-01,2020-02-29,299994.0,Department of Commerce,National Institute of Standards and Technology,,COOPERATIVE AGREEMENT (B),Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,ASST_NON_70NANB17H231_1341
72622626,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2016-08-01,2017-01-31,99275.0,Department of Commerce,National Institute of Standards and Technology,,,,,183,department-of-commerce,ASST_NON_70NANB16H185_1341
54297628,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2018-03-01,2020-02-29,753347.0,National Science Foundation,National Science Foundation,,PROJECT GRANT (B),National Science Foundation,National Science Foundation,655,national-science-foundation,ASST_NON_1758621_4900
53328400,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2016-07-01,2017-06-30,224934.0,National Science Foundation,National Science Foundation,,,,,655,national-science-foundation,ASST_NON_1622866_4900
56336608,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-09-01,2025-08-31,644705.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20233941040700_12H3
56332663,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-07-01,2023-02-28,123680.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20224000036950_12H3
89705849,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-08-01,2025-01-31,174747.0,Department of Commerce,National Oceanic and Atmospheric Administration,,PROJECT GRANT (B),Department of Commerce,National Oceanic and Atmospheric Administration,183,department-of-commerce,ASST_NON_NA24OARX021G0015_1330
81367949,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-07-22,2025-04-21,256486.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0025082_8900
81367629,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-02-12,2024-11-11,206500.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0024747_8900
81365363,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-02-14,2025-04-02,1293971.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0022413_8900
56341279,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-07-01,2025-06-30,181500.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20245140241789_12H3
56336608,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-09-01,2025-08-31,644705.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20233941040700_12H3
56332663,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-07-01,2023-02-28,123680.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20224000036950_12H3
89705849,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-08-01,2025-01-31,174747.0,Department of Commerce,National Oceanic and Atmospheric Administration,,PROJECT GRANT (B),Department of Commerce,National Oceanic and Atmospheric Administration,183,department-of-commerce,ASST_NON_NA24OARX021G0015_1330
81367949,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-07-22,2025-04-21,256486.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0025082_8900
81367629,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-02-12,2024-11-11,206500.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0024747_8900
81365363,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-02-14,2025-04-02,1293971.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0022413_8900
56341279,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-07-01,2025-06-30,181500.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20245140241789_12H3
56336608,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-09-01,2025-08-31,644705.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20233941040700_12H3
56332663,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-07-01,2023-02-28,123680.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20224000036950_12H3
81363864,ACADIAN RESEARCH & DEVELOPMENT LLC,Y3M9AQF9LKJ4,c0b46bbd-36fa-68aa-aee2-4b9b8e671be4-C,2020-06-29,2021-12-31,249741.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0020916_8900
81363722,ACADIAN RESEARCH & DEVELOPMENT LLC,Y3M9AQF9LKJ4,c0b46bbd-36fa-68aa-aee2-4b9b8e671be4-C,2020-06-29,2021-12-31,239379.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0020776_8900
56340397,ACADIAN RESEARCH & DEVELOPMENT LLC,Y3M9AQF9LKJ4,c0b46bbd-36fa-68aa-aee2-4b9b8e671be4-C,2024-09-01,2026-08-31,650000.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20243361043160_12H3
56337110,ACADIAN RESEARCH & DEVELOPMENT LLC,Y3M9AQF9LKJ4,c0b46bbd-36fa-68aa-aee2-4b9b8e671be4-C,2023-07-01,2024-06-30,175000.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20235140239207_12H3
81363864,ACADIAN RESEARCH & DEVELOPMENT LLC,Y3M9AQF9LKJ4,c0b46bbd-36fa-68aa-aee2-4b9b8e671be4-C,2020-06-29,2021-12-31,249741.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0020916_8900
81363722,ACADIAN RESEARCH & DEVELOPMENT LLC,Y3M9AQF9LKJ4,c0b46bbd-36fa-68aa-aee2-4b9b8e671be4-C,2020-06-29,2021-12-31,239379.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0020776_8900
56340397,ACADIAN RESEARCH & DEVELOPMENT LLC,Y3M9AQF9LKJ4,c0b46bbd-36fa-68aa-aee2-4b9b8e671be4-C,2024-09-01,2026-08-31,650000.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20243361043160_12H3
56337110,ACADIAN RESEARCH & DEVELOPMENT LLC,Y3M9AQF9LKJ4,c0b46bbd-36fa-68aa-aee2-4b9b8e671be4-C,2023-07-01,2024-06-30,175000.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20235140239207_12H3
81366911,CREEKSIDE ENVIRONMENTAL PRODUCTS LLC,ESP6ZKMSMQK8,4bc950cf-90a2-dd98-1a3e-515a6b2d06f8-C,2023-07-10,2025-09-09,1349849.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0024051_8900
81366911,CREEKSIDE ENVIRONMENTAL PRODUCTS LLC,ESP6ZKMSMQK8,4bc950cf-90a2-dd98-1a3e-515a6b2d06f8-C,2023-07-10,2025-09-09,1349849.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0024051_8900
81366911,CREEKSIDE ENVIRONMENTAL PRODUCTS LLC,ESP6ZKMSMQK8,4bc950cf-90a2-dd98-1a3e-515a6b2d06f8-C,2023-07-10,2025-09-09,1349849.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0024051_8900
81366911,CREEKSIDE ENVIRONMENTAL PRODUCTS LLC,ESP6ZKMSMQK8,4bc950cf-90a2-dd98-1a3e-515a6b2d06f8-C,2023-07-10,2025-09-09,1349849.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0024051_8900
81364765,MOLECULAR REBAR DESIGN LLC,LL34B99KR2R4,6e554dd5-dcce-ec4d-3266-32201d7de6a1-C,2021-06-28,2024-08-21,1342620.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0021823_8900
81364765,MOLECULAR REBAR DESIGN LLC,LL34B99KR2R4,6e554dd5-dcce-ec4d-3266-32201d7de6a1-C,2021-06-28,2024-08-21,1342620.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0021823_8900
89705849,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-08-01,2025-01-31,174747.0,Department of Commerce,National Oceanic and Atmospheric Administration,,PROJECT GRANT (B),Department of Commerce,National Oceanic and Atmospheric Administration,183,department-of-commerce,ASST_NON_NA24OARX021G0015_1330
81367949,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-07-22,2025-04-21,256486.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0025082_8900
81367629,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-02-12,2024-11-11,206500.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0024747_8900
81365363,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-02-14,2025-04-02,1293971.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0022413_8900
56341279,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-07-01,2025-06-30,181500.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20245140241789_12H3
56336608,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-09-01,2025-08-31,644705.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20233941040700_12H3
56332663,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-07-01,2023-02-28,123680.0,Department of Agriculture,National Institute of Food and Agriculture,,PROJECT GRANT (B),Department of Agriculture,National Institute of Food and Agriculture,95,department-of-agriculture,ASST_NON_20224000036950_12H3
89705849,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-08-01,2025-01-31,174747.0,Department of Commerce,National Oceanic and Atmospheric Administration,,PROJECT GRANT (B),Department of Commerce,National Oceanic and Atmospheric Administration,183,department-of-commerce,ASST_NON_NA24OARX021G0015_1330
81367949,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-07-22,2025-04-21,256486.0,Department of Energy,Department of Energy,,PROJECT GRANT (B),Department of Energy,Department of Energy,930,department-of-energy,ASST_NON_DESC0025082_8900
