internal_id,Recipient Name,Recipient UEI,recipient_id,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,Contract Award Type,Award Type,Funding Agency,Funding Sub Agency,awarding_agency_id,agency_slug,generated_internal_id
143844067,3DFLEXIBLE INC,ZZKFKXNTMMA3,b6276e3b-2e30-e6b7-2541-bf43d8f4a205-C,2021-08-19,2024-11-05,1132708.49,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W56HZV21C0109_9700_-NONE-_-NONE-
116288203,3DFLEXIBLE INC,ZZKFKXNTMMA3,b6276e3b-2e30-e6b7-2541-bf43d8f4a205-C,2020-09-10,2021-08-15,111463.1,Department of Defense,Department of the Army,PURCHASE ORDER,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W911QX20P0150_9700_-NONE-_-NONE-
111048621,3DFLEXIBLE INC,ZZKFKXNTMMA3,b6276e3b-2e30-e6b7-2541-bf43d8f4a205-C,2020-07-16,2023-03-31,1099996.42,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W56HZV20C0087_9700_-NONE-_-NONE-
84176852,3DFLEXIBLE INC,ZZKFKXNTMMA3,b6276e3b-2e30-e6b7-2541-bf43d8f4a205-C,2019-03-01,2021-09-01,999994.92,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W56HZV19C0002_9700_-NONE-_-NONE-
77888588,3DFLEXIBLE INC,ZZKFKXNTMMA3,b6276e3b-2e30-e6b7-2541-bf43d8f4a205-C,2018-11-28,2019-11-27,99995.04,Department of Defense,Missile Defense Agency,DEFINITIVE CONTRACT,,Department of Defense,Missile Defense Agency,1173,department-of-defense,CONT_AWD_HQ014719C7054_9700_-NONE-_-NONE-
77425158,3DFLEXIBLE INC,ZZKFKXNTMMA3,b6276e3b-2e30-e6b7-2541-bf43d8f4a205-C,2018-11-14,2020-04-30,149991.93,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W56HZV19C0005_9700_-NONE-_-NONE-
37459358,3DFLEXIBLE INC,ZZKFKXNTMMA3,b6276e3b-2e30-e6b7-2541-bf43d8f4a205-C,2017-08-16,2018-02-24,149955.09,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W56HZV17C0186_9700_-NONE-_-NONE-
147478475,"AIRGILITY, INC",JD35KEUVYS94,6a97df26-402d-6775-2f99-1d3b04d8ae18-C,2022-01-05,2022-04-05,49920.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0054_9700_-NONE-_-NONE-
97804015,"AIRGILITY, INC",JD35KEUVYS94,6a97df26-402d-6775-2f99-1d3b04d8ae18-C,2020-03-05,2020-06-09,49997.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864920P0679_9700_-NONE-_-NONE-
147478475,"AIRGILITY, INC",JD35KEUVYS94,6a97df26-402d-6775-2f99-1d3b04d8ae18-C,2022-01-05,2022-04-05,49920.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0054_9700_-NONE-_-NONE-
97804015,"AIRGILITY, INC",JD35KEUVYS94,6a97df26-402d-6775-2f99-1d3b04d8ae18-C,2020-03-05,2020-06-09,49997.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864920P0679_9700_-NONE-_-NONE-
181311265,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2025-01-15,2025-04-17,74776.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864925P0079_9700_-NONE-_-NONE-
176127258,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2024-07-30,2024-09-28,1000.0,Department of Defense,Department of the Air Force,DELIVERY ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA800324F0064_9700_FA800324D0070_9700
174597208,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2024-06-03,2025-12-03,1899974.0,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA680024C0005_9700_-NONE-_-NONE-
173846809,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2024-05-17,2024-08-19,109801.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864924P0824_9700_-NONE-_-NONE-
166015001,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2023-08-21,2025-01-21,1245150.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P1202_9700_-NONE-_-NONE-
161367712,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2023-05-05,2023-08-07,74997.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P0737_9700_-NONE-_-NONE-
159556444,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2023-02-28,2025-01-31,1694709.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P0568_9700_-NONE-_-NONE-
158841998,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2023-02-10,2025-02-28,1244616.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P0540_9700_-NONE-_-NONE-
156297015,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2022-11-04,2023-02-04,74998.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P0394_9700_-NONE-_-NONE-
154108299,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2022-08-17,2023-01-13,249989.0,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA875022C0152_9700_-NONE-_-NONE-
152667848,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2022-07-19,2025-03-31,749989.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P1049_9700_-NONE-_-NONE-
150647595,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2022-05-03,2024-12-13,1249962.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0879_9700_-NONE-_-NONE-
145925634,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2021-11-03,2022-02-03,49999.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0416_9700_-NONE-_-NONE-
137905450,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2021-04-15,2021-07-19,50000.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P1136_9700_-NONE-_-NONE-
181311265,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2025-01-15,2025-04-17,74776.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864925P0079_9700_-NONE-_-NONE-
176127258,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2024-07-30,2024-09-28,1000.0,Department of Defense,Department of the Air Force,DELIVERY ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA800324F0064_9700_FA800324D0070_9700
174597208,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2024-06-03,2025-12-03,1899974.0,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA680024C0005_9700_-NONE-_-NONE-
173846809,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2024-05-17,2024-08-19,109801.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864924P0824_9700_-NONE-_-NONE-
166015001,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2023-08-21,2025-01-21,1245150.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P1202_9700_-NONE-_-NONE-
161367712,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2023-05-05,2023-08-07,74997.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P0737_9700_-NONE-_-NONE-
159556444,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2023-02-28,2025-01-31,1694709.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P0568_9700_-NONE-_-NONE-
158841998,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2023-02-10,2025-02-28,1244616.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P0540_9700_-NONE-_-NONE-
156297015,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2022-11-04,2023-02-04,74998.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P0394_9700_-NONE-_-NONE-
154108299,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2022-08-17,2023-01-13,249989.0,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA875022C0152_9700_-NONE-_-NONE-
152667848,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2022-07-19,2025-03-31,749989.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P1049_9700_-NONE-_-NONE-
150647595,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2022-05-03,2024-12-13,1249962.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0879_9700_-NONE-_-NONE-
145925634,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2021-11-03,2022-02-03,49999.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0416_9700_-NONE-_-NONE-
137905450,"QUIDIENT, LLC",Z4Z7DHN15824,ba419369-31f1-75ee-1017-332304302db7-C,2021-04-15,2021-07-19,50000.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P1136_9700_-NONE-_-NONE-
171412153,"AMPX TECHNOLOGIES, INC.",J1T8EM6N9AE5,df183cf3-0a6b-5525-800f-f8e4d890969c-C,2024-05-20,2024-06-21,24999.0,Department of Health and Human Services,National Institutes of Health,PURCHASE ORDER,,Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_AWD_75N94024P00290_7529_-NONE-_-NONE-
149285079,"AMPX TECHNOLOGIES, INC.",J1T8EM6N9AE5,df183cf3-0a6b-5525-800f-f8e4d890969c-C,2022-06-10,2023-06-09,34800.0,Department of Health and Human Services,National Institutes of Health,PURCHASE ORDER,,Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_AWD_75N94022P00437_7529_-NONE-_-NONE-
108405674,"AMPX TECHNOLOGIES, INC.",J1T8EM6N9AE5,df183cf3-0a6b-5525-800f-f8e4d890969c-C,2020-08-06,2020-09-30,22288.0,Department of Health and Human Services,National Institutes of Health,PURCHASE ORDER,,Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_AWD_75N94020P00616_7529_-NONE-_-NONE-
171412153,"AMPX TECHNOLOGIES, INC.",J1T8EM6N9AE5,df183cf3-0a6b-5525-800f-f8e4d890969c-C,2024-05-20,2024-06-21,24999.0,Department of Health and Human Services,National Institutes of Health,PURCHASE ORDER,,Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_AWD_75N94024P00290_7529_-NONE-_-NONE-
149285079,"AMPX TECHNOLOGIES, INC.",J1T8EM6N9AE5,df183cf3-0a6b-5525-800f-f8e4d890969c-C,2022-06-10,2023-06-09,34800.0,Department of Health and Human Services,National Institutes of Health,PURCHASE ORDER,,Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_AWD_75N94022P00437_7529_-NONE-_-NONE-
108405674,"AMPX TECHNOLOGIES, INC.",J1T8EM6N9AE5,df183cf3-0a6b-5525-800f-f8e4d890969c-C,2020-08-06,2020-09-30,22288.0,Department of Health and Human Services,National Institutes of Health,PURCHASE ORDER,,Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_AWD_75N94020P00616_7529_-NONE-_-NONE-
148256949,"SMART HLPR, LLC",GXVCMTLKZP96,2e13eada-d556-eb64-3044-8d69b7f1d913-C,2022-06-29,2023-06-28,94157.38,Department of Commerce,National Institute of Standards and Technology,PURCHASE ORDER,,Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,CONT_AWD_1333ND22PNB730178_1341_-NONE-_-NONE-
98620036,"SMART HLPR, LLC",GXVCMTLKZP96,2e13eada-d556-eb64-3044-8d69b7f1d913-C,2020-07-29,2022-07-28,175568.71,Department of Commerce,National Institute of Standards and Technology,PURCHASE ORDER,,Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,CONT_AWD_1333ND20PNB730415_1341_-NONE-_-NONE-
148256949,"SMART HLPR, LLC",GXVCMTLKZP96,2e13eada-d556-eb64-3044-8d69b7f1d913-C,2022-06-29,2023-06-28,94157.38,Department of Commerce,National Institute of Standards and Technology,PURCHASE ORDER,,Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,CONT_AWD_1333ND22PNB730178_1341_-NONE-_-NONE-
98620036,"SMART HLPR, LLC",GXVCMTLKZP96,2e13eada-d556-eb64-3044-8d69b7f1d913-C,2020-07-29,2022-07-28,175568.71,Department of Commerce,National Institute of Standards and Technology,PURCHASE ORDER,,Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,CONT_AWD_1333ND20PNB730415_1341_-NONE-_-NONE-
67492133,"MIRECULE, INC.",D2DDKPAALJR3,7364bc89-3728-7553-c54e-48dd481dc4f6-C,2018-07-26,2019-12-31,305000.0,Department of Health and Human Services,National Institutes of Health,DEFINITIVE CONTRACT,,Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_AWD_75N93018C00034_7529_-NONE-_-NONE-
67492133,"MIRECULE, INC.",D2DDKPAALJR3,7364bc89-3728-7553-c54e-48dd481dc4f6-C,2018-07-26,2019-12-31,305000.0,Department of Health and Human Services,National Institutes of Health,DEFINITIVE CONTRACT,,Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_AWD_75N93018C00034_7529_-NONE-_-NONE-
180537771,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2025-01-07,2025-07-07,249997.76,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W5170125C0042_9700_-NONE-_-NONE-
176531619,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2024-08-16,2026-05-18,1794424.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864924P1098_9700_-NONE-_-NONE-
176109361,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2024-07-30,2024-09-28,1000.0,Department of Defense,Department of the Air Force,DELIVERY ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA800324F0075_9700_FA800324D0022_9700
176002884,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2024-07-23,2025-07-23,99895.0,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,,Department of Defense,Defense Logistics Agency,1173,department-of-defense,CONT_AWD_SP470124P0044_9700_-NONE-_-NONE-
170244109,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2024-01-08,2025-03-25,174860.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,Department of Defense,Department of the Navy,1173,department-of-defense,CONT_AWD_N6833524C0202_9700_-NONE-_-NONE-
169210582,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2023-12-13,2024-03-15,105945.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864924P0173_9700_-NONE-_-NONE-
162307876,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2023-06-05,2025-06-05,1799952.0,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA942223C0013_9700_-NONE-_-NONE-
154385966,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2022-08-29,2025-08-26,5746593.3,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,Department of Defense,Department of the Navy,1173,department-of-defense,CONT_AWD_N6833522C0467_9700_-NONE-_-NONE-
146259013,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2021-11-19,2022-02-21,49999.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0093_9700_-NONE-_-NONE-
142587372,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2021-08-06,2025-05-01,750000.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P1564_9700_-NONE-_-NONE-
136884118,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2021-03-12,2022-06-14,749997.12,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P0834_9700_-NONE-_-NONE-
97804038,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2020-03-05,2020-07-09,49938.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864920P0708_9700_-NONE-_-NONE-
89987457,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2019-08-02,2023-04-01,749998.34,Department of Defense,Department of the Air Force,DEFINITIVE CONTRACT,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864919CA035_9700_-NONE-_-NONE-
180537771,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2025-01-07,2025-07-07,249997.76,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W5170125C0042_9700_-NONE-_-NONE-
176531619,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2024-08-16,2026-05-18,1794424.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864924P1098_9700_-NONE-_-NONE-
176109361,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2024-07-30,2024-09-28,1000.0,Department of Defense,Department of the Air Force,DELIVERY ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA800324F0075_9700_FA800324D0022_9700
176002884,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2024-07-23,2025-07-23,99895.0,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,,Department of Defense,Defense Logistics Agency,1173,department-of-defense,CONT_AWD_SP470124P0044_9700_-NONE-_-NONE-
170244109,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2024-01-08,2025-03-25,174860.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,Department of Defense,Department of the Navy,1173,department-of-defense,CONT_AWD_N6833524C0202_9700_-NONE-_-NONE-
169210582,"REDSHRED, LLC",GU8RZGZXU5K7,18c037db-00a8-e4ad-8432-d19e1ff9311d-C,2023-12-13,2024-03-15,105945.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864924P0173_9700_-NONE-_-NONE-
