Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"0 BASE DESIGN, LLC","0 BASE DESIGN, LLC",12/12/2019,12/12/2020,"$49,814.00",Phase I,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1940121
"0 BASE DESIGN, LLC","0 BASE DESIGN, LLC",02/06/2019,02/06/2019,"$149,947.00",Phase I,STTR,18.B,https://legacy.www.sbir.gov/sbirsearch/detail/1854355
"0 BASE DESIGN, LLC","0 BASE DESIGN, LLC",07/07/2017,01/01/2018,"$99,964.47",Phase I,SBIR,2017.1,https://legacy.www.sbir.gov/sbirsearch/detail/1608805
"0 DB CODING, INC.","0 DB CODING, INC.",N/A,N/A,"$97,787.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76183
"10 BLADE, INC.","10 BLADE, INC.",N/A,N/A,"$657,898.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76280
"10 BLADE, INC.","10 BLADE, INC.",N/A,N/A,"$657,898.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/1066725
"109 Therapeutics, Inc.","109 Therapeutics, Inc.",09/30/2021,06/29/2022,"$263,051.00",Phase I,SBIR,PA20-272,https://legacy.www.sbir.gov/sbirsearch/detail/2191659
"109 Therapeutics, Inc.","109 Therapeutics, Inc.",09/01/2020,08/31/2021,"$255,838.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1840337
10dBx LLC,10dBx LLC,06/09/2017,10/09/2018,"$224,996.00",Phase I,STTR,2017.0,https://legacy.www.sbir.gov/sbirsearch/detail/1489831
1109 Bravo L.L.C.,1109 Bravo L.L.C.,11/02/2021,02/02/2022,"$49,999.00",Phase I,STTR,X21.B,https://legacy.www.sbir.gov/sbirsearch/detail/2217173
1109 Bravo L.L.C.,1109 Bravo L.L.C.,11/03/2021,02/03/2022,"$49,999.00",Phase I,STTR,X21.B,https://legacy.www.sbir.gov/sbirsearch/detail/2217189
1109 Bravo L.L.C.,1109 Bravo L.L.C.,07/20/2022,07/28/2023,"$749,930.00",Phase II,STTR,X21.B,https://legacy.www.sbir.gov/sbirsearch/detail/2354395
1109 Bravo L.L.C.,1109 Bravo L.L.C.,07/20/2022,07/21/2023,"$749,959.00",Phase II,STTR,X21.B,https://legacy.www.sbir.gov/sbirsearch/detail/2354443
"123 See, Inc.","123 See, Inc.",10/01/2023,09/30/2025,"$1,000,000.00",Phase II,SBIR,NSF 23-516,https://legacy.www.sbir.gov/sbirsearch/detail/2482211
"123 See, Inc.","123 See, Inc.",12/01/2021,02/28/2023,"$256,000.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2289111
"1442 S. FALLON STREET, LLC","1442 S. FALLON STREET, LLC",05/15/2021,04/30/2022,"$255,997.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2082061
149 BIO LLC,149 BIO LLC,08/01/2023,07/31/2024,"$306,500.00",Phase I,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2511635
149 MEDICAL INC,149 MEDICAL INC,06/01/2021,05/31/2023,"$998,872.00",Phase II,STTR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/2192483
149 MEDICAL INC,149 MEDICAL INC,09/30/2019,03/31/2021,"$149,969.00",Phase I,STTR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1689707
1910 GENETICS INC.,1910 GENETICS INC.,07/01/2021,12/31/2022,"$546,376.00",Phase I,STTR,NS20-011,https://legacy.www.sbir.gov/sbirsearch/detail/2184541
"1HUDDLE, INC","1HUDDLE, INC",08/03/2021,11/09/2022,"$749,963.00",Phase II,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2166125
"1HUDDLE, INC","1HUDDLE, INC",02/05/2021,05/03/2021,"$49,947.00",Phase I,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2168665
"1HUDDLE, INC","1HUDDLE, INC",05/24/2021,07/23/2021,"$49,983.00",Phase I,STTR,X21.A,https://legacy.www.sbir.gov/sbirsearch/detail/2173075
"1HUDDLE, INC","1HUDDLE, INC",03/09/2020,06/09/2020,"$50,000.00",Phase I,SBIR,X20.1,https://legacy.www.sbir.gov/sbirsearch/detail/1941247
1st Detect Corp,1st Detect Corp,09/07/2010,09/07/2012,"$735,789.00",Phase II,SBIR,2009.1,https://legacy.www.sbir.gov/sbirsearch/detail/16235
1ST EDGE LLC,1ST EDGE LLC,02/07/2018,05/26/2021,"$1,494,868.00",Phase II,SBIR,16.2,https://legacy.www.sbir.gov/sbirsearch/detail/1514833
1ST EDGE LLC,1ST EDGE LLC,12/19/2016,06/22/2017,"$141,844.00",Phase I,SBIR,2016.2,https://legacy.www.sbir.gov/sbirsearch/detail/1469205
1ST PLAYABLE PRODUCTIONS LLC,1ST PLAYABLE PRODUCTIONS LLC,05/01/2016,04/30/2017,"$225,000.00",Phase I,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1164645
1ST PLAYABLE PRODUCTIONS LLC,1ST PLAYABLE PRODUCTIONS LLC,09/15/2016,10/31/2017,"$149,999.00",Phase I,STTR,PA15-270,https://legacy.www.sbir.gov/sbirsearch/detail/1195101
1ST PLAYABLE PRODUCTIONS LLC,1ST PLAYABLE PRODUCTIONS LLC,06/20/2012,12/20/2012,"$150,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/386778
1ST1 TECHNOLOGIES LLP,1ST1 TECHNOLOGIES LLP,11/03/2021,02/03/2022,"$49,037.00",Phase I,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2215857
"2 CIRCLE, INCORPORATED","2 CIRCLE, INCORPORATED",09/25/2019,05/11/2022,"$1,732,465.00",Phase II,SBIR,18.1,https://legacy.www.sbir.gov/sbirsearch/detail/1851319
"2 CIRCLE, INCORPORATED","2 CIRCLE, INCORPORATED",05/15/2018,07/25/2019,"$124,372.00",Phase I,SBIR,18.1,https://legacy.www.sbir.gov/sbirsearch/detail/1515241
20 20 Genesystems Inc,20 20 Genesystems Inc,N/A,N/A,"$749,959.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/709753
20 20 Genesystems Inc,20 20 Genesystems Inc,N/A,N/A,"$199,597.00",Phase I,SBIR,PHS2010-1,https://legacy.www.sbir.gov/sbirsearch/detail/1145
20 20 Genesystems Inc,20 20 Genesystems Inc,N/A,N/A,"$2,750,000.00",Phase II,SBIR,PHS2010-2,https://legacy.www.sbir.gov/sbirsearch/detail/1147
20 20 Genesystems Inc,20 20 Genesystems Inc,N/A,N/A,"$217,801.00",Phase I,SBIR,PHS2009-2,https://legacy.www.sbir.gov/sbirsearch/detail/76362
20 20 Genesystems Inc,20 20 Genesystems Inc,N/A,N/A,"$183,927.00",Phase I,SBIR,PHS2009-2,https://legacy.www.sbir.gov/sbirsearch/detail/76364
20 20 Genesystems Inc,20 20 Genesystems Inc,N/A,N/A,"$649,622.00",Phase II,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/76360
20 20 Genesystems Inc,20 20 Genesystems Inc,N/A,N/A,"$117,930.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76356
20 20 Genesystems Inc,20 20 Genesystems Inc,N/A,N/A,"$165,288.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76358
20 20 Genesystems Inc,20 20 Genesystems Inc,N/A,N/A,"$177,279.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76354
20 20 Genesystems Inc,20 20 Genesystems Inc,N/A,N/A,"$177,279.00",Phase I,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/1069551
202 GROUP LLC,202 GROUP LLC,11/05/2019,11/05/2020,"$450,000.00",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1946303
202 GROUP LLC,202 GROUP LLC,08/02/2019,08/02/2020,"$49,997.00",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1857275
"2020 Company, LLC","2020 Company, LLC",01/19/2007,01/18/2008,"$99,647.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76435
"2020 Company, LLC","2020 Company, LLC",01/21/2005,01/23/2006,"$99,907.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76432
214 Technologies Inc.,214 Technologies Inc.,01/06/2021,07/06/2021,"$149,489.00",Phase I,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/1943495
214 Technologies Inc.,214 Technologies Inc.,07/10/2020,07/10/2021,"$999,102.00",Phase II,SBIR,X20.R,https://legacy.www.sbir.gov/sbirsearch/detail/1938311
214 Technologies Inc.,214 Technologies Inc.,03/06/2019,06/04/2019,"$49,646.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1854997
214 Technologies Inc.,214 Technologies Inc.,08/02/2019,08/02/2021,"$558,782.00",Phase II,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1935625
21MedTech LLC,21MedTech LLC,02/01/2023,01/31/2025,"$999,978.00",Phase II,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2507041
21MedTech LLC,21MedTech LLC,09/13/2021,08/31/2023,"$1,730,751.00",Phase II,SBIR,NS20-011,https://legacy.www.sbir.gov/sbirsearch/detail/2189677
"21st Century Medicine, Inc.","21st Century Medicine, Inc.",09/21/2020,08/31/2022,"$1,553,682.00",Phase II,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/1917633
"21st Century Medicine, Inc.","21st Century Medicine, Inc.",09/20/2019,08/31/2020,"$296,095.00",Phase I,SBIR,DK18-023,https://legacy.www.sbir.gov/sbirsearch/detail/1686335
"21st Century Medicine, Inc.","21st Century Medicine, Inc.",09/21/2018,08/31/2019,"$172,694.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1571331
"21st Century Medicine, Inc.","21st Century Medicine, Inc.",09/17/2018,08/31/2019,"$219,632.00",Phase I,SBIR,PA17-302,https://legacy.www.sbir.gov/sbirsearch/detail/1574707
"21st Century Medicine, Inc.","21st Century Medicine, Inc.",N/A,N/A,"$251,046.00",Phase I,SBIR,PHS2010-2,https://legacy.www.sbir.gov/sbirsearch/detail/1157
"21st Century Medicine, Inc.","21st Century Medicine, Inc.",N/A,N/A,"$184,915.00",Phase I,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/76500
"21st Century Medicine, Inc.","21st Century Medicine, Inc.",N/A,N/A,"$835,104.00",Phase II,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/76494
"21st Century Medicine, Inc.","21st Century Medicine, Inc.",N/A,N/A,"$195,024.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/76496
"21st Century Medicine, Inc.","21st Century Medicine, Inc.",N/A,N/A,"$154,641.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76498
"21st Century Medicine, Inc.","21st Century Medicine, Inc.",N/A,N/A,"$164,852.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76492
"21ST CENTURY SYSTEMS, INC.","21ST CENTURY SYSTEMS, INC.",10/27/2014,01/31/2015,"$150,000.00",Phase I,SBIR,2013.1,https://legacy.www.sbir.gov/sbirsearch/detail/696193
"21ST CENTURY SYSTEMS, INC.","21ST CENTURY SYSTEMS, INC.",10/24/2013,07/23/2014,"$149,951.00",Phase I,STTR,2013.A,https://legacy.www.sbir.gov/sbirsearch/detail/697236
"21ST CENTURY SYSTEMS, INC.","21ST CENTURY SYSTEMS, INC.",02/15/2013,11/15/2013,"$149,889.00",Phase I,SBIR,2012.3,https://legacy.www.sbir.gov/sbirsearch/detail/662354
"21ST CENTURY SYSTEMS, INC.","21ST CENTURY SYSTEMS, INC.",09/27/2012,N/A,"$99,989.00",Phase I,STTR,2012.A,https://legacy.www.sbir.gov/sbirsearch/detail/387406
"21ST CENTURY SYSTEMS, INC.","21ST CENTURY SYSTEMS, INC.",05/17/2012,N/A,"$149,983.00",Phase I,SBIR,2011.3,https://legacy.www.sbir.gov/sbirsearch/detail/393745
"21ST CENTURY SYSTEMS, INC.","21ST CENTURY SYSTEMS, INC.",05/14/2012,N/A,"$99,999.00",Phase I,SBIR,2012.1,https://legacy.www.sbir.gov/sbirsearch/detail/395411
"21ST CENTURY SYSTEMS, INC.","21ST CENTURY SYSTEMS, INC.",04/11/2012,04/11/2014,"$724,879.00",Phase II,SBIR,2009.3,https://legacy.www.sbir.gov/sbirsearch/detail/397207
"21ST CENTURY SYSTEMS, INC.","21ST CENTURY SYSTEMS, INC.",03/30/2011,N/A,"$99,953.00",Phase I,SBIR,2010.3,https://legacy.www.sbir.gov/sbirsearch/detail/380837
"21ST CENTURY SYSTEMS, INC.","21ST CENTURY SYSTEMS, INC.",01/07/2011,N/A,"$69,999.00",Phase I,SBIR,2010.2,https://legacy.www.sbir.gov/sbirsearch/detail/382071
"21ST CENTURY SYSTEMS, INC.","21ST CENTURY SYSTEMS, INC.",11/03/2010,N/A,"$79,957.00",Phase I,SBIR,2010.3,https://legacy.www.sbir.gov/sbirsearch/detail/382213
"21ST CENTURY THERAPEUTICS, INC.","21ST CENTURY THERAPEUTICS, INC.",N/A,N/A,"$276,418.00",Phase I,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/677626
"21ST CENTURY THERAPEUTICS, INC.","21ST CENTURY THERAPEUTICS, INC.",N/A,N/A,"$1,133,678.00",Phase II,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/370399
"21ST CENTURY THERAPEUTICS, INC.","21ST CENTURY THERAPEUTICS, INC.",N/A,N/A,"$186,857.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/372502
"21ST CENTURY THERAPEUTICS, INC.","21ST CENTURY THERAPEUTICS, INC.",N/A,N/A,"$154,852.00",Phase I,SBIR,PHS2009-2,https://legacy.www.sbir.gov/sbirsearch/detail/83109
231 SHEEP LLC,231 SHEEP LLC,11/03/2021,02/03/2022,"$49,984.00",Phase I,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2215593
231 SHEEP LLC,231 SHEEP LLC,07/22/2022,10/23/2023,"$749,929.00",Phase II,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2348693
"23ANDME, INC.","23ANDME, INC.",04/14/2017,03/31/2019,"$241,905.00",Phase I,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1305155
"23ANDME, INC.","23ANDME, INC.",04/01/2016,03/31/2018,"$260,360.00",Phase I,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1164321
"23ANDME, INC.","23ANDME, INC.",09/28/2016,08/31/2018,"$1,758,557.00",Phase II,SBIR,PAR14-088,https://legacy.www.sbir.gov/sbirsearch/detail/1201621
"23ANDME, INC.","23ANDME, INC.",N/A,N/A,"$1,367,504.00",Phase II,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/678828
"23ANDME, INC.","23ANDME, INC.",N/A,N/A,"$197,398.00",Phase I,SBIR,PA11-096,https://legacy.www.sbir.gov/sbirsearch/detail/400704
"23ANDME, INC.","23ANDME, INC.",N/A,N/A,"$232,602.00",Phase I,SBIR,PA11-096,https://legacy.www.sbir.gov/sbirsearch/detail/400708
"23ANDME, INC.","23ANDME, INC.",N/A,N/A,"$143,253.00",Phase I,SBIR,PA11-096,https://legacy.www.sbir.gov/sbirsearch/detail/400864
"23ANDME, INC.","23ANDME, INC.",N/A,N/A,"$189,844.00",Phase I,SBIR,PHS2010-2,https://legacy.www.sbir.gov/sbirsearch/detail/1070913
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",01/01/2018,09/30/2018,"$223,717.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1499261
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",08/01/2017,10/31/2018,"$149,492.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1326109
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",08/01/2015,04/30/2018,"$984,180.00",Phase II,SBIR,PA14-071,https://legacy.www.sbir.gov/sbirsearch/detail/1047685
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",N/A,N/A,"$149,690.00",Phase I,SBIR,PA13-234,https://legacy.www.sbir.gov/sbirsearch/detail/705705
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",N/A,N/A,"$736,230.00",Phase II,SBIR,PHS2010-2,https://legacy.www.sbir.gov/sbirsearch/detail/801
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",N/A,N/A,"$98,622.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/67910
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",N/A,N/A,"$697,582.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/67914
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",N/A,N/A,"$80,455.00",Phase I,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/67908
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",N/A,N/A,"$99,982.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/67912
"2B TECHNOLOGIES, INC.","2B TECHNOLOGIES, INC.",N/A,N/A,"$750,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/67904
"2CIMPLE, INC.","2CIMPLE, INC.",N/A,N/A,"$499,980.00",Phase II,SBIR,NSF 08-548,https://legacy.www.sbir.gov/sbirsearch/detail/2075
"2CIMPLE, INC.","2CIMPLE, INC.",N/A,N/A,"$99,831.00",Phase I,SBIR,NSF 08-548,https://legacy.www.sbir.gov/sbirsearch/detail/97687
2ENOVATE LLC,2ENOVATE LLC,08/02/2019,11/08/2019,"$24,948.00",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1858233
2g Enterprises,2g Enterprises,N/A,N/A,"$348,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/68259
2g Enterprises,2g Enterprises,N/A,N/A,"$50,270.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/68261
2INNOVATE LLC,2INNOVATE LLC,09/01/2023,04/30/2024,"$275,000.00",Phase I,STTR,NSF 22-551,https://legacy.www.sbir.gov/sbirsearch/detail/2483135
"2KR SYSTEMS, LLC","2KR SYSTEMS, LLC",03/01/2022,02/28/2023,"$256,000.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2288543
2LRESEARCH,2LRESEARCH,02/13/2008,08/13/2009,"$100,000.00",Phase I,SBIR,2007.3,https://legacy.www.sbir.gov/sbirsearch/detail/68502
2LRESEARCH,2LRESEARCH,N/A,N/A,"$100,000.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/68500
2LRESEARCH,2LRESEARCH,06/13/2005,12/14/2006,"$749,999.00",Phase II,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/68491
2LRESEARCH,2LRESEARCH,02/07/2005,08/06/2005,"$100,000.00",Phase I,SBIR,2004.4,https://legacy.www.sbir.gov/sbirsearch/detail/68495
2LRESEARCH,2LRESEARCH,02/23/2005,02/23/2006,"$100,000.00",Phase I,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/68497
2LRESEARCH,2LRESEARCH,05/25/2004,11/25/2004,"$100,000.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/68489
2LRESEARCH,2LRESEARCH,05/25/2004,11/25/2004,"$100,000.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/68493
2MORROW INC,2MORROW INC,09/19/2022,08/31/2024,"$1,680,572.00",Phase II,SBIR,NS20-010,https://legacy.www.sbir.gov/sbirsearch/detail/2340327
2MORROW INC,2MORROW INC,05/01/2021,10/31/2021,"$251,986.00",Phase I,SBIR,NS20-010,https://legacy.www.sbir.gov/sbirsearch/detail/2188969
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",04/16/2007,08/16/2009,"$749,685.00",Phase II,SBIR,2006.1,https://legacy.www.sbir.gov/sbirsearch/detail/68619
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",04/27/2006,08/27/2007,"$99,931.00",Phase I,SBIR,2006.1,https://legacy.www.sbir.gov/sbirsearch/detail/68617
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",12/20/2005,12/20/2007,"$1,219,540.00",Phase II,SBIR,2003.2,https://legacy.www.sbir.gov/sbirsearch/detail/68615
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",08/31/2004,12/01/2006,"$740,102.00",Phase II,SBIR,2003.1,https://legacy.www.sbir.gov/sbirsearch/detail/68611
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",12/05/2003,06/04/2004,"$105,817.00",Phase I,SBIR,2003.2,https://legacy.www.sbir.gov/sbirsearch/detail/68613
"2PHASE TECHNOLOGIES, INC.","2PHASE TECHNOLOGIES, INC.",N/A,N/A,"$69,794.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/68609
2PI INC,2PI INC,12/01/2022,11/30/2023,"$256,000.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2444587
2PI INC,2PI INC,07/19/2023,09/02/2024,"$149,782.00",Phase I,STTR,STTR_23_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2538271
2SIGMA SCHOOL INC,2SIGMA SCHOOL INC,07/17/2023,07/17/2025,"$1,000,000.00",Phase II,SBIR,91990023R0016,https://legacy.www.sbir.gov/sbirsearch/detail/2582537
2SIGMA SCHOOL INC,2SIGMA SCHOOL INC,05/16/2022,01/16/2023,"$250,000.00",Phase I,SBIR,91990022R0001,https://legacy.www.sbir.gov/sbirsearch/detail/2297789
2W ITech LLC,2W ITech LLC,06/01/2020,05/31/2022,"$300,000.00",Phase II,SBIR,68HERC20R0005,https://legacy.www.sbir.gov/sbirsearch/detail/1895075
2W ITech LLC,2W ITech LLC,01/31/2020,08/03/2020,"$166,500.00",Phase I,STTR,19.B,https://legacy.www.sbir.gov/sbirsearch/detail/1930145
2W ITech LLC,2W ITech LLC,05/01/2019,10/31/2019,"$100,000.00",Phase I,SBIR,68HE0D18R0010,https://legacy.www.sbir.gov/sbirsearch/detail/1664809
2W ITech LLC,2W ITech LLC,04/09/2018,01/08/2019,"$150,001.00",Phase I,SBIR,DE-FOA-0001770,https://legacy.www.sbir.gov/sbirsearch/detail/1504883
2W ITech LLC,2W ITech LLC,12/15/2016,05/31/2017,"$225,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1216509
2W ITech LLC,2W ITech LLC,09/01/2017,04/30/2018,"$100,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1407315
2WITECH SOLUTIONS LLC,2WITECH SOLUTIONS LLC,05/19/2023,04/30/2024,"$173,075.00",Phase I,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2509653
2WITECH SOLUTIONS LLC,2WITECH SOLUTIONS LLC,02/14/2022,11/13/2022,"$256,500.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2232695
2WITECH SOLUTIONS LLC,2WITECH SOLUTIONS LLC,08/01/2020,07/31/2021,"$256,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1840081
2X4LAB LLC,2X4LAB LLC,10/28/2021,01/27/2022,"$49,691.00",Phase I,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2215749
"3 C CATTLE FEEDERS, INC.","3 C CATTLE FEEDERS, INC.",N/A,N/A,"$349,422.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/68731
"3 C CATTLE FEEDERS, INC.","3 C CATTLE FEEDERS, INC.",N/A,N/A,"$79,747.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/68729
"3 DEGREES OF SEPARATION, INC","3 DEGREES OF SEPARATION, INC",07/31/2013,05/12/2014,"$149,927.00",Phase I,SBIR,2013.1,https://legacy.www.sbir.gov/sbirsearch/detail/419235
3 H Company,3 H Company,N/A,N/A,"$499,998.00",Phase II,SBIR,NSF 08-548,https://legacy.www.sbir.gov/sbirsearch/detail/2077
3 H Company,3 H Company,N/A,N/A,"$149,997.00",Phase I,SBIR,NSF 08-548,https://legacy.www.sbir.gov/sbirsearch/detail/97691
3 H Company,3 H Company,N/A,N/A,"$99,989.00",Phase I,SBIR,DE-PS02-08ER08-34,https://legacy.www.sbir.gov/sbirsearch/detail/97693
"3 Phoenix, Inc.","3 Phoenix, Inc.",11/26/2013,05/26/2014,"$79,994.00",Phase I,SBIR,2013.2,https://legacy.www.sbir.gov/sbirsearch/detail/684702
