Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"CARLEY TECHNOLOGIES, INC","CARLEY TECHNOLOGIES, INC",01/16/2013,04/15/2015,"$988,868.00",Phase II,SBIR,2011.2,https://legacy.www.sbir.gov/sbirsearch/detail/398127
"CARLOW INTERNATIONAL, INC.","CARLOW INTERNATIONAL, INC.",11/04/2004,11/04/2006,"$600,000.00",Phase II,SBIR,2003.1,https://legacy.www.sbir.gov/sbirsearch/detail/118031
"CARLOW INTERNATIONAL, INC.","CARLOW INTERNATIONAL, INC.",N/A,N/A,"$69,999.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118029
"CARLOW INTERNATIONAL, INC.","CARLOW INTERNATIONAL, INC.",N/A,N/A,"$70,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118021
"CARLOW INTERNATIONAL, INC.","CARLOW INTERNATIONAL, INC.",N/A,N/A,"$70,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118023
"CARLOW INTERNATIONAL, INC.","CARLOW INTERNATIONAL, INC.",N/A,N/A,"$750,143.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118025
"CARLOW INTERNATIONAL, INC.","CARLOW INTERNATIONAL, INC.",N/A,N/A,$0.00,Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118027
"CARLOW INTERNATIONAL, INC.","CARLOW INTERNATIONAL, INC.",N/A,N/A,"$69,994.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118017
"CARLOW INTERNATIONAL, INC.","CARLOW INTERNATIONAL, INC.",N/A,N/A,"$69,902.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118019
"CARLOW INTERNATIONAL, INC.","CARLOW INTERNATIONAL, INC.",N/A,N/A,"$99,959.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118035
"CARLOW INTERNATIONAL, INC.","CARLOW INTERNATIONAL, INC.",N/A,N/A,"$599,793.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118015
CARLSBAD AQUAFARMS INC,CARLSBAD AQUAFARMS INC,08/22/2019,04/30/2020,"$100,000.00",Phase I,SBIR,USDA-NIFA-SBIR-006649,https://legacy.www.sbir.gov/sbirsearch/detail/1673757
Carlsen & Fink Associates,Carlsen & Fink Associates,N/A,N/A,"$193,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118043
Carlsen & Fink Associates,Carlsen & Fink Associates,N/A,N/A,"$40,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118045
Carlsen & Fink Associates,Carlsen & Fink Associates,N/A,N/A,"$40,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118047
CARLYLE CONSULTING,CARLYLE CONSULTING,12/26/2005,12/26/2007,"$727,937.00",Phase II,SBIR,2001.2,https://legacy.www.sbir.gov/sbirsearch/detail/118053
CARLYLE CONSULTING,CARLYLE CONSULTING,N/A,N/A,"$68,388.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/118051
Charles Evans & Associates,Charles Evans & Associates,N/A,N/A,"$74,974.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/122757
Charles Evans & Associates,Charles Evans & Associates,N/A,N/A,"$99,745.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/122759
Charles Evans & Associates,Charles Evans & Associates,N/A,N/A,"$99,450.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/122773
Charles Evans & Associates,Charles Evans & Associates,N/A,N/A,"$99,593.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/122781
Charles Evans & Associates,Charles Evans & Associates,N/A,N/A,"$58,278.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/122753
Charles Evans & Associates,Charles Evans & Associates,N/A,N/A,"$74,849.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/122749
Charles Evans & Associates,Charles Evans & Associates,N/A,N/A,"$49,918.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/122751
Charles Evans & Associates,Charles Evans & Associates,N/A,N/A,"$49,904.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/122755
Charles Evans & Associates,Charles Evans & Associates,N/A,N/A,"$49,987.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/122739
Charles Evans & Associates,Charles Evans & Associates,N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/122741
CHARLES HOWARD SOBEY,CHARLES HOWARD SOBEY,08/22/2022,08/21/2024,"$1,149,992.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2281955
CHARLES HOWARD SOBEY,CHARLES HOWARD SOBEY,06/28/2021,06/27/2022,"$199,967.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2073785
CHARLES HOWARD SOBEY,CHARLES HOWARD SOBEY,06/28/2021,06/27/2022,"$199,971.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2074547
"CHARLES RIVER ANALYTICS, INC.","CHARLES RIVER ANALYTICS, INC.",05/09/2023,10/08/2023,"$149,967.83",Phase I,SBIR,23.1,https://legacy.www.sbir.gov/sbirsearch/detail/2443243
"CHARLES RIVER ANALYTICS, INC.","CHARLES RIVER ANALYTICS, INC.",07/10/2023,07/09/2024,"$199,963.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476133
"CHARLES RIVER ANALYTICS, INC.","CHARLES RIVER ANALYTICS, INC.",09/10/2023,03/09/2024,"$259,381.00",Phase I,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2507839
"CHARLES RIVER ANALYTICS, INC.","CHARLES RIVER ANALYTICS, INC.",04/20/2023,04/19/2024,"$99,996.00",Phase I,SBIR,ES22-004,https://legacy.www.sbir.gov/sbirsearch/detail/2508491
"CHARLES RIVER ANALYTICS, INC.","CHARLES RIVER ANALYTICS, INC.",09/01/2023,08/31/2024,"$319,973.00",Phase I,SBIR,DA23-018,https://legacy.www.sbir.gov/sbirsearch/detail/2511279
"CHARLES RIVER ANALYTICS, INC.","CHARLES RIVER ANALYTICS, INC.",11/28/2022,11/27/2024,"$749,971.00",Phase II,STTR,STTR_21_P2,https://legacy.www.sbir.gov/sbirsearch/detail/2538315
"CHARLES RIVER ANALYTICS, INC.","CHARLES RIVER ANALYTICS, INC.",07/20/2023,02/02/2024,"$149,996.00",Phase I,SBIR,SBIR_23_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2538831
"CHARLES RIVER ANALYTICS, INC.","CHARLES RIVER ANALYTICS, INC.",07/20/2023,02/02/2024,"$149,986.00",Phase I,SBIR,SBIR_23_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2538833
"CHARLES RIVER ANALYTICS, INC.","CHARLES RIVER ANALYTICS, INC.",04/25/2023,04/30/2026,"$1,499,933.00",Phase II,STTR,12.A,https://legacy.www.sbir.gov/sbirsearch/detail/2562903
"CHARLES RIVER ANALYTICS, INC.","CHARLES RIVER ANALYTICS, INC.",05/31/2023,02/22/2024,"$149,961.00",Phase I,STTR,22.B,https://legacy.www.sbir.gov/sbirsearch/detail/2564543
Charles Trimble Co,Charles Trimble Co,N/A,N/A,"$100,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/124027
Charles Trimble Co,Charles Trimble Co,N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/124031
Charles Trimble Co,Charles Trimble Co,N/A,N/A,"$100,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/124025
Charles Trimble Co,Charles Trimble Co,N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/124033
Charles Trimble Co,Charles Trimble Co,N/A,N/A,"$141,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/124023
Charles Trimble Co,Charles Trimble Co,N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/124029
"Charles Willis & Associates, I","Charles Willis & Associates, I",N/A,N/A,"$49,959.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/124037
"Charlesson, LLC","Charlesson, LLC",09/01/2016,08/31/2018,"$185,550.00",Phase I,SBIR,PA14-071,https://legacy.www.sbir.gov/sbirsearch/detail/1197549
"Charlesson, LLC","Charlesson, LLC",08/01/2015,07/31/2016,"$225,000.00",Phase I,SBIR,PA14-071,https://legacy.www.sbir.gov/sbirsearch/detail/1030337
"Charlesson, LLC","Charlesson, LLC",09/30/2015,08/31/2018,"$1,495,545.00",Phase II,SBIR,PA14-071,https://legacy.www.sbir.gov/sbirsearch/detail/1047811
"Charlesson, LLC","Charlesson, LLC",N/A,N/A,"$225,000.00",Phase I,SBIR,PA13-088,https://legacy.www.sbir.gov/sbirsearch/detail/705793
"Charlesson, LLC","Charlesson, LLC",N/A,N/A,"$246,418.00",Phase I,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/677934
"Charlesson, LLC","Charlesson, LLC",N/A,N/A,"$231,087.00",Phase I,SBIR,PA11-096,https://legacy.www.sbir.gov/sbirsearch/detail/400370
"Charlesson, LLC","Charlesson, LLC",N/A,N/A,"$265,992.00",Phase I,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/368431
"Charlesson, LLC","Charlesson, LLC",N/A,N/A,"$287,947.00",Phase I,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/368439
"Charlesson, LLC","Charlesson, LLC",N/A,N/A,"$2,685,795.00",Phase II,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/370559
"Charlesson, LLC","Charlesson, LLC",N/A,N/A,"$248,094.00",Phase I,SBIR,PHS2009-2,https://legacy.www.sbir.gov/sbirsearch/detail/124065
CHARLOT BIOSCIENCES INC,CHARLOT BIOSCIENCES INC,08/06/2021,11/07/2022,"$749,574.00",Phase II,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2166697
CHARLOT BIOSCIENCES INC,CHARLOT BIOSCIENCES INC,02/08/2021,05/03/2021,"$49,869.00",Phase I,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2168795
CHARLOT BIOSCIENCES INC,CHARLOT BIOSCIENCES INC,02/08/2021,09/07/2021,"$249,534.00",Phase I,SBIR,20.2,https://legacy.www.sbir.gov/sbirsearch/detail/2173419
CLEARLYENERGY INC,CLEARLYENERGY INC,08/28/2023,08/27/2025,"$1,149,836.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2495115
CLEARLYENERGY INC,CLEARLYENERGY INC,06/27/2022,06/26/2023,"$199,903.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2277495
CLEARLYENERGY INC,CLEARLYENERGY INC,08/23/2021,08/22/2023,"$1,149,417.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2104201
CLEARLYENERGY INC,CLEARLYENERGY INC,06/29/2020,06/28/2021,"$199,680.00",Phase I,SBIR,DEFOA0002146,https://legacy.www.sbir.gov/sbirsearch/detail/1834559
"CONCARLO HOLDINGS, LLC","CONCARLO HOLDINGS, LLC",07/10/2020,06/30/2021,"$320,217.00",Phase I,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/1911363
"DARLINGTON, INC.","DARLINGTON, INC.",N/A,N/A,"$586,845.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/142100
"DARLINGTON, INC.","DARLINGTON, INC.",N/A,N/A,"$69,959.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/142098
"DARLINGTON, INC.","DARLINGTON, INC.",N/A,N/A,"$599,936.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/142094
"DARLINGTON, INC.","DARLINGTON, INC.",N/A,N/A,"$749,050.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/142092
"DARLINGTON, INC.","DARLINGTON, INC.",N/A,N/A,"$69,288.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/142096
"DARLINGTON, INC.","DARLINGTON, INC.",N/A,N/A,"$99,984.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/142102
EarLens Corporation,EarLens Corporation,N/A,N/A,"$1,200,000.00",Phase II,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/678956
EarLens Corporation,EarLens Corporation,N/A,N/A,"$750,000.00",Phase II,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/150732
EarLens Corporation,EarLens Corporation,N/A,N/A,"$123,714.00",Phase I,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/150730
Earley Corporation,Earley Corporation,N/A,N/A,$0.00,Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/150736
Earley Corporation,Earley Corporation,N/A,N/A,"$764,981.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/150738
Earley Corporation,Earley Corporation,N/A,N/A,"$98,732.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/150740
EARLY ALZHEIMER'S DIAGNOSTICS LLC,EARLY ALZHEIMER'S DIAGNOSTICS LLC,12/01/2022,11/30/2023,"$274,713.00",Phase I,STTR,NSF 22-551,https://legacy.www.sbir.gov/sbirsearch/detail/2445423
EARLY ALZHEIMER'S DIAGNOSTICS LLC,EARLY ALZHEIMER'S DIAGNOSTICS LLC,09/30/2022,08/31/2023,"$306,974.00",Phase I,STTR,PA21-262,https://legacy.www.sbir.gov/sbirsearch/detail/2300229
Early Childhood Assoc Inc.,Early Childhood Assoc Inc.,N/A,N/A,"$39,981.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/150746
Early Childhood Assoc Inc.,Early Childhood Assoc Inc.,N/A,N/A,"$200,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/150744
Early Childhood Assoc Inc.,Early Childhood Assoc Inc.,N/A,N/A,"$29,950.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/150748
Early Corporation,Early Corporation,N/A,N/A,"$746,369.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/150752
"EARLY LEARNING LABS, INC.","EARLY LEARNING LABS, INC.",05/04/2016,05/03/2018,"$149,588.62",Phase I,SBIR,EDIES16R0003,https://legacy.www.sbir.gov/sbirsearch/detail/1227507
EARLYDIAGNOSTICS INC,EARLYDIAGNOSTICS INC,N/A,N/A,"$1,994,911.00",Phase II,SBIR,BAA 75N91022R00027,https://legacy.www.sbir.gov/sbirsearch/detail/2580215
EARLYDIAGNOSTICS INC,EARLYDIAGNOSTICS INC,09/15/2022,08/31/2024,"$1,994,570.00",Phase II,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2341621
EARLYDIAGNOSTICS INC,EARLYDIAGNOSTICS INC,N/A,N/A,"$395,918.00",Phase I,SBIR,PHS2021-1,https://legacy.www.sbir.gov/sbirsearch/detail/2194665
EARLYDIAGNOSTICS INC,EARLYDIAGNOSTICS INC,06/01/2020,05/31/2021,"$351,646.00",Phase I,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/1912315
Eddins-earles,Eddins-earles,N/A,N/A,"$59,494.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/151746
Eddins-earles,Eddins-earles,N/A,N/A,"$73,660.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/151744
Eddins-earles,Eddins-earles,N/A,N/A,"$24,835.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/151748
EDWARDS CARL,EDWARDS CARL,05/06/2021,11/19/2021,"$124,999.00",Phase I,SBIR,SBIR_21_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2116661
EDWARDS CARL,EDWARDS CARL,11/06/2017,05/05/2018,"$100,000.00",Phase I,SBIR,2017.2,https://legacy.www.sbir.gov/sbirsearch/detail/1590095
FARLIGHT CORPORATION,FARLIGHT CORPORATION,N/A,N/A,"$97,711.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/164942
FARLIGHT CORPORATION,FARLIGHT CORPORATION,N/A,N/A,"$99,997.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/164938
FARLIGHT CORPORATION,FARLIGHT CORPORATION,N/A,N/A,"$74,996.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/164940
"Fearless Solutions, LLC","Fearless Solutions, LLC",12/29/2020,03/29/2022,"$1,703,816.00",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1861783
"Fearless Solutions, LLC","Fearless Solutions, LLC",10/27/2020,06/28/2023,"$300,000.00",Phase II,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2165131
"Fearless Solutions, LLC","Fearless Solutions, LLC",03/06/2020,06/04/2020,"$49,358.00",Phase I,STTR,20.A,https://legacy.www.sbir.gov/sbirsearch/detail/1966567
"Fink, Arlene Associates Inc","Fink, Arlene Associates Inc",08/20/2017,02/28/2019,"$149,426.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1322145
"Fink, Arlene Associates Inc","Fink, Arlene Associates Inc",09/01/2016,08/31/2018,"$984,607.00",Phase II,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1198211
"Fink, Arlene Associates Inc","Fink, Arlene Associates Inc",N/A,N/A,"$149,041.00",Phase I,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/677414
"Fink, Arlene Associates Inc","Fink, Arlene Associates Inc",N/A,N/A,"$99,490.00",Phase I,SBIR,PHS2009-2,https://legacy.www.sbir.gov/sbirsearch/detail/97382
"Fink, Arlene Associates Inc","Fink, Arlene Associates Inc",N/A,N/A,$0.00,Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/97378
"Fink, Arlene Associates Inc","Fink, Arlene Associates Inc",N/A,N/A,"$404,564.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/97380
"Fink, Arlene Associates Inc","Fink, Arlene Associates Inc",N/A,N/A,"$100,334.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/97376
"Fink, Arlene Associates Inc","Fink, Arlene Associates Inc",N/A,N/A,"$99,867.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/97374
"Fink, Arlene Associates Inc","Fink, Arlene Associates Inc",N/A,N/A,"$697,073.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/97372
"Fink, Arlene Associates Inc","Fink, Arlene Associates Inc",N/A,N/A,"$78,747.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/97384
Garland Gourmet Mushrooms &,Garland Gourmet Mushrooms &,N/A,N/A,"$18,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/171946
HARLINGENE LIFE SCIENCES LLC,HARLINGENE LIFE SCIENCES LLC,04/10/2023,03/31/2025,"$300,000.00",Phase I,STTR,PA22-178,https://legacy.www.sbir.gov/sbirsearch/detail/2502867
HARLINGENE LIFE SCIENCES LLC,HARLINGENE LIFE SCIENCES LLC,07/01/2022,06/30/2023,"$300,000.00",Phase I,STTR,PA20-265,https://legacy.www.sbir.gov/sbirsearch/detail/2298849
MAGGIES PEARL LLC,MAGGIES PEARL LLC,05/03/2022,04/30/2025,"$1,252,940.00",Phase II,SBIR,PA21-260,https://legacy.www.sbir.gov/sbirsearch/detail/2338017
