Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",02/27/2006,02/27/2008,"$729,205.00",Phase II,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/357571
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",07/27/2005,10/29/2007,"$671,114.00",Phase II,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/357567
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",12/22/2004,06/22/2005,"$119,527.00",Phase I,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/357569
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",06/15/2004,12/15/2004,"$99,940.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/357565
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",02/01/2005,08/01/2005,"$99,797.00",Phase I,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/357573
"AMIRA LEARNING, INC.","AMIRA LEARNING, INC.",05/01/2021,04/30/2022,"$256,580.00",Phase I,SBIR,PA19-270,https://legacy.www.sbir.gov/sbirsearch/detail/2185461
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",09/01/2023,08/31/2025,"$304,921.00",Phase I,STTR,PA22-178,https://legacy.www.sbir.gov/sbirsearch/detail/2503649
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",09/20/2021,02/29/2024,"$2,826,053.00",Phase II,SBIR,PAR20-129,https://legacy.www.sbir.gov/sbirsearch/detail/2190133
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",06/24/2021,05/31/2023,"$1,975,971.00",Phase II,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2190207
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",02/06/2018,01/31/2021,"$2,406,859.00",Phase II,SBIR,PA17-302,https://legacy.www.sbir.gov/sbirsearch/detail/1566871
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",08/01/2016,02/05/2018,"$297,614.00",Phase I,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1196597
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",09/01/2016,08/31/2019,"$746,312.00",Phase II,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1198669
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",N/A,N/A,"$199,997.00",Phase I,SBIR,PA13-088,https://legacy.www.sbir.gov/sbirsearch/detail/705535
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",09/15/2013,06/30/2016,"$1,507,000.00",Phase II,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/1047277
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",N/A,N/A,"$210,000.00",Phase I,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/368155
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",N/A,N/A,"$210,000.00",Phase I,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/368269
"MIRA DX, Inc.","MIRA DX, Inc.",N/A,N/A,"$1,999,999.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1465311
"MIRA DX, Inc.","MIRA DX, Inc.",N/A,N/A,"$299,957.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/970569
"Mira Labs, Inc.","Mira Labs, Inc.",09/10/2020,03/15/2022,"$702,351.00",Phase II,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1928005
"Mira Labs, Inc.","Mira Labs, Inc.",01/31/2019,01/31/2020,"$49,551.00",Phase I,SBIR,18.3,https://legacy.www.sbir.gov/sbirsearch/detail/1853009
"Mira Labs, Inc.","Mira Labs, Inc.",03/06/2019,06/04/2019,"$49,551.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1855093
"Mira Labs, Inc.","Mira Labs, Inc.",08/02/2019,10/31/2021,"$1,499,462.00",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1935741
"MIRA Medicine, Inc","MIRA Medicine, Inc",07/01/2014,12/31/2014,"$150,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/704432
"Mira, Inc","Mira, Inc",N/A,N/A,"$49,567.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236557
MIRADA TECHNOLOGIES INC,MIRADA TECHNOLOGIES INC,04/15/2019,03/31/2021,"$749,740.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1644299
MIRADA TECHNOLOGIES INC,MIRADA TECHNOLOGIES INC,01/01/2018,06/30/2018,"$224,962.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1499841
Mirage Systems,Mirage Systems,05/21/2018,05/20/2020,"$1,499,321.00",Phase II,SBIR,DE-FOA-0001794,https://legacy.www.sbir.gov/sbirsearch/detail/1518709
Mirage Systems,Mirage Systems,02/21/2017,11/20/2017,"$205,145.00",Phase I,SBIR,DE-FOA-0001618,https://legacy.www.sbir.gov/sbirsearch/detail/1307847
Mirage Systems,Mirage Systems,N/A,N/A,"$363,967.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236569
Mirage Systems,Mirage Systems,N/A,N/A,"$69,909.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236573
Mirage Systems,Mirage Systems,N/A,N/A,"$97,561.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236567
Mirage Systems,Mirage Systems,N/A,N/A,"$496,127.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236563
Mirage Systems,Mirage Systems,N/A,N/A,"$49,154.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236561
Mirage Systems,Mirage Systems,N/A,N/A,"$49,997.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236565
Mirage Systems,Mirage Systems,N/A,N/A,"$56,308.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236571
Mirage Systems,Mirage Systems,N/A,N/A,"$49,887.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236575
Miragen Inc,Miragen Inc,N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236579
Miranda Laboratorytories,Miranda Laboratorytories,N/A,N/A,"$493,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236589
Miranda Laboratorytories,Miranda Laboratorytories,N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236591
"MIRANDA, INC.","MIRANDA, INC.",05/13/2004,11/13/2004,"$69,940.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/236585
"MIRANDA, INC.","MIRANDA, INC.",N/A,N/A,"$55,036.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236583
"MIRARI BIOSCIENCES, INC.","MIRARI BIOSCIENCES, INC.",N/A,N/A,"$199,938.00",Phase I,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/236599
"MIRARI BIOSCIENCES, INC.","MIRARI BIOSCIENCES, INC.",N/A,N/A,"$99,989.00",Phase I,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/236601
"MIRARI BIOSCIENCES, INC.","MIRARI BIOSCIENCES, INC.",N/A,N/A,"$98,981.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/236597
"MIRARI BIOSCIENCES, INC.","MIRARI BIOSCIENCES, INC.",N/A,N/A,"$269,930.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/236595
MIRAVISTA DIAGNOSTICS LLC,MIRAVISTA DIAGNOSTICS LLC,08/01/2023,07/31/2026,"$999,212.00",Phase II,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2511973
MIRAVISTA DIAGNOSTICS LLC,MIRAVISTA DIAGNOSTICS LLC,03/01/2021,02/28/2023,"$596,247.00",Phase I,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/2184629
MIRAVISTA DIAGNOSTICS LLC,MIRAVISTA DIAGNOSTICS LLC,08/03/2017,07/31/2019,"$582,312.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1322769
Naamira Biomedicals LLC,Naamira Biomedicals LLC,12/01/2021,10/31/2023,"$256,000.00",Phase I,SBIR,NSF 20-527,https://legacy.www.sbir.gov/sbirsearch/detail/2290295
