Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
3BAR BIOLOGICS INC.,3BAR BIOLOGICS INC.,09/01/2017,08/31/2019,"$600,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1407653
3BAR BIOLOGICS INC.,3BAR BIOLOGICS INC.,08/15/2016,04/14/2017,"$100,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1203769
3c Semiconductors,3c Semiconductors,N/A,N/A,"$951,141.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/69621
3c Semiconductors,3c Semiconductors,N/A,N/A,"$71,388.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/69623
3D AERIAL SOLUTIONS LLC,3D AERIAL SOLUTIONS LLC,03/06/2019,03/06/2021,"$648,876.00",Phase II,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1899919
3D AERIAL SOLUTIONS LLC,3D AERIAL SOLUTIONS LLC,07/27/2018,09/27/2018,"$50,000.00",Phase I,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1947499
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,07/10/2023,07/09/2024,"$250,000.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476433
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,07/10/2023,07/09/2024,"$200,000.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476445
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,10/01/2022,07/31/2025,"$800,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2346223
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,06/28/2021,06/27/2022,"$200,000.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2159127
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,08/27/2020,03/01/2021,"$124,994.00",Phase I,SBIR,SBIR_20_P1,https://legacy.www.sbir.gov/sbirsearch/detail/1882127
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,07/02/2018,04/01/2019,"$150,000.00",Phase I,SBIR,DE-FOA-0001771,https://legacy.www.sbir.gov/sbirsearch/detail/1524137
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,09/01/2015,02/29/2016,"$100,000.00",Phase I,SBIR,SOL-NC-14-00014,https://legacy.www.sbir.gov/sbirsearch/detail/882457
"3D BIOMATRIX, INC.","3D BIOMATRIX, INC.",N/A,N/A,"$199,134.00",Phase I,STTR,PA11-097,https://legacy.www.sbir.gov/sbirsearch/detail/391012
3D CONSTRUCTION CO.,3D CONSTRUCTION CO.,N/A,N/A,"$69,968.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/69931
"3D Control Systems, Inc.","3D Control Systems, Inc.",03/09/2020,06/09/2020,"$49,989.00",Phase I,SBIR,X20.1,https://legacy.www.sbir.gov/sbirsearch/detail/1941887
3D EDUCATIONAL SERVICES INC,3D EDUCATIONAL SERVICES INC,11/02/2021,02/05/2022,"$49,021.00",Phase I,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2216217
3D FORTIFY INC,3D FORTIFY INC,07/17/2023,01/16/2024,"$139,220.00",Phase I,SBIR,23.1,https://legacy.www.sbir.gov/sbirsearch/detail/2567243
3D FORTIFY INC,3D FORTIFY INC,12/15/2020,11/30/2022,"$996,150.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2081497
3D FORTIFY INC,3D FORTIFY INC,02/01/2019,01/31/2020,"$225,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1584545
"3D Imaging Drug Design and Development, LLC","3D Imaging Drug Design and Development, LLC",N/A,N/A,"$103,870.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/70249
"3D Imaging Drug Design and Development, LLC","3D Imaging Drug Design and Development, LLC",N/A,N/A,"$121,290.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/70247
3d Informatics,3d Informatics,N/A,N/A,"$49,646.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/70331
3D Microfluidics LLC,3D Microfluidics LLC,05/15/2020,12/31/2020,"$224,606.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1705661
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",06/01/2022,05/31/2024,"$1,730,722.00",Phase II,SBIR,PAR20-244,https://legacy.www.sbir.gov/sbirsearch/detail/2338489
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",04/07/2021,10/06/2022,"$224,869.00",Phase I,SBIR,PAR20-244,https://legacy.www.sbir.gov/sbirsearch/detail/2187101
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",N/A,N/A,"$200,542.00",Phase I,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/678382
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",N/A,N/A,"$704,319.00",Phase II,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/70735
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",N/A,N/A,"$149,917.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/70739
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",N/A,N/A,"$99,738.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/70733
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",N/A,N/A,"$189,506.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/70737
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",N/A,N/A,$0.00,Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/70729
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",N/A,N/A,"$208,331.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/70731
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",N/A,N/A,"$143,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/70727
3D PIPELINE SIMULATION CORP.,3D PIPELINE SIMULATION CORP.,03/18/2005,12/18/2005,"$99,714.00",Phase I,SBIR,2005.1,https://legacy.www.sbir.gov/sbirsearch/detail/71155
3D RESEARCH CORP.,3D RESEARCH CORP.,12/15/2005,06/12/2006,"$68,881.00",Phase I,SBIR,2005.2,https://legacy.www.sbir.gov/sbirsearch/detail/71219
3D RESEARCH CORP.,3D RESEARCH CORP.,02/10/2005,08/09/2005,"$99,867.00",Phase I,SBIR,2004.4,https://legacy.www.sbir.gov/sbirsearch/detail/71221
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,N/A,N/A,"$70,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71412
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,N/A,N/A,"$599,982.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71414
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,N/A,N/A,"$99,975.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71424
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,N/A,N/A,"$99,500.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71410
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,N/A,N/A,"$299,992.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71416
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,N/A,N/A,"$59,839.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71408
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,N/A,N/A,"$74,967.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71418
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,N/A,N/A,"$74,935.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71420
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,N/A,N/A,"$74,527.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71422
3D-SENSIR INC,3D-SENSIR INC,07/27/2023,02/02/2024,"$149,229.00",Phase I,SBIR,SBIR_23_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2538609
3D-SENSIR INC,3D-SENSIR INC,08/27/2020,03/01/2021,"$124,536.00",Phase I,SBIR,SBIR_20_P1,https://legacy.www.sbir.gov/sbirsearch/detail/1882555
"3DEGREES, LLC","3DEGREES, LLC",02/07/2023,11/07/2024,"$1,249,992.00",Phase II,SBIR,X23.4,https://legacy.www.sbir.gov/sbirsearch/detail/2561625
