Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
IRIS TECHNOLOGY CORPORATION,IRIS TECHNOLOGY CORPORATION,09/25/2020,09/24/2022,"$1,603,015.00",Phase II,STTR,17.C,https://legacy.www.sbir.gov/sbirsearch/detail/1921849
IRIS TECHNOLOGY CORPORATION,IRIS TECHNOLOGY CORPORATION,03/09/2020,06/09/2020,"$49,849.00",Phase I,SBIR,X20.1,https://legacy.www.sbir.gov/sbirsearch/detail/1942235
IRIS TECHNOLOGY CORPORATION,IRIS TECHNOLOGY CORPORATION,03/28/2018,09/27/2018,"$99,754.00",Phase I,STTR,2017.0,https://legacy.www.sbir.gov/sbirsearch/detail/1516055
IRIS TECHNOLOGY CORPORATION,IRIS TECHNOLOGY CORPORATION,04/24/2017,04/23/2019,"$749,524.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1426021
IRIS TECHNOLOGY CORPORATION,IRIS TECHNOLOGY CORPORATION,02/02/2016,05/02/2018,"$740,113.00",Phase II,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/1159789
IRIS TECHNOLOGY CORPORATION,IRIS TECHNOLOGY CORPORATION,06/10/2016,12/09/2016,"$124,769.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1217595
IRIS TECHNOLOGY CORPORATION,IRIS TECHNOLOGY CORPORATION,06/17/2015,12/17/2015,"$124,245.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/888657
IRIS TECHNOLOGY CORPORATION,IRIS TECHNOLOGY CORPORATION,07/16/2014,03/27/2015,"$149,779.00",Phase I,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/689127
IRISYS RESEARCH AND DEVELOPMENT,IRISYS RESEARCH AND DEVELOPMENT,N/A,N/A,"$127,465.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/203528
"OSIRIS THERAPEUTICS, INC.","OSIRIS THERAPEUTICS, INC.",N/A,N/A,"$100,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/261270
"OSIRIS THERAPEUTICS, INC.","OSIRIS THERAPEUTICS, INC.",N/A,N/A,"$749,999.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/261266
"OSIRIS THERAPEUTICS, INC.","OSIRIS THERAPEUTICS, INC.",N/A,N/A,"$95,139.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/261268
"OSIRIS THERAPEUTICS, INC.","OSIRIS THERAPEUTICS, INC.",N/A,N/A,"$75,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/261272
"SciRisq, Inc.","SciRisq, Inc.",09/10/2003,03/10/2004,"$69,472.00",Phase I,SBIR,2003.1,https://legacy.www.sbir.gov/sbirsearch/detail/88482
Siris Laboratorys,Siris Laboratorys,N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/308707
"VIRGINIA TECHNOLOGIES, INC.","VIRGINIA TECHNOLOGIES, INC.",N/A,N/A,"$749,723.00",Phase II,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/370485
"VIRGINIA TECHNOLOGIES, INC.","VIRGINIA TECHNOLOGIES, INC.",N/A,N/A,"$99,934.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/346478
"VIRGINIA TECHNOLOGIES, INC.","VIRGINIA TECHNOLOGIES, INC.",N/A,N/A,$0.00,Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/346470
"VIRGINIA TECHNOLOGIES, INC.","VIRGINIA TECHNOLOGIES, INC.",N/A,N/A,"$730,429.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/346472
"VIRGINIA TECHNOLOGIES, INC.","VIRGINIA TECHNOLOGIES, INC.",N/A,N/A,"$510,129.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/346474
"VIRGINIA TECHNOLOGIES, INC.","VIRGINIA TECHNOLOGIES, INC.",N/A,N/A,$0.00,Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/346476
"VIRGINIA TECHNOLOGIES, INC.","VIRGINIA TECHNOLOGIES, INC.",N/A,N/A,"$99,803.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/346468
"VIRGINIA TECHNOLOGIES, INC.","VIRGINIA TECHNOLOGIES, INC.",N/A,N/A,"$99,970.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/346466
"VIRGINIA TECHNOLOGIES, INC.","VIRGINIA TECHNOLOGIES, INC.",N/A,N/A,"$99,883.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/346464
GLYCOT THERAPEUTICS LLC,GLYCOT THERAPEUTICS LLC,05/01/2022,12/31/2023,"$321,239.00",Phase I,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2338883
GLYCOT THERAPEUTICS LLC,GLYCOT THERAPEUTICS LLC,08/01/2021,07/31/2023,"$1,488,600.00",Phase II,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2191029
GLYCOT THERAPEUTICS LLC,GLYCOT THERAPEUTICS LLC,04/05/2019,03/31/2021,"$1,259,261.00",Phase II,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1682255
GLYCOT THERAPEUTICS LLC,GLYCOT THERAPEUTICS LLC,08/01/2019,07/31/2021,"$300,000.00",Phase I,SBIR,PA16-157,https://legacy.www.sbir.gov/sbirsearch/detail/1685203
GLYCOT THERAPEUTICS LLC,GLYCOT THERAPEUTICS LLC,04/01/2018,12/31/2019,"$292,823.00",Phase I,SBIR,PA16-157,https://legacy.www.sbir.gov/sbirsearch/detail/1567353
GLYCOT THERAPEUTICS LLC,GLYCOT THERAPEUTICS LLC,08/01/2017,10/31/2018,"$218,846.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1326405
