Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"Consolidated Engineers and Materials Testing, Inc.","Consolidated Engineers and Materials Testing, Inc.",N/A,N/A,"$61,280.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/132436
Corrosion Testing Labs Inc,Corrosion Testing Labs Inc,N/A,N/A,"$45,873.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/134247
Cortest Laboratories Inc,Cortest Laboratories Inc,N/A,N/A,"$48,350.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/134319
Cybermetrics Testing Services,Cybermetrics Testing Services,N/A,N/A,"$79,479.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/139948
Dynamic Situ Geotechni Testing,Dynamic Situ Geotechni Testing,N/A,N/A,"$190,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/150000
Dynamic Situ Geotechni Testing,Dynamic Situ Geotechni Testing,N/A,N/A,"$40,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/150002
Eagle Engineering &amp;amp; Testing Services,Eagle Engineering &amp;amp; Testing Services,02/20/2012,11/19/2012,"$149,900.00",Phase I,STTR,DE-FOA-0000577,https://legacy.www.sbir.gov/sbirsearch/detail/393017
Emk Testing Co Inc,Emk Testing Co Inc,N/A,N/A,"$49,939.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/156694
GENTEST CORPORATION,GENTEST CORPORATION,N/A,N/A,"$100,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174524
GENTEST CORPORATION,GENTEST CORPORATION,N/A,N/A,"$455,626.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174514
GENTEST CORPORATION,GENTEST CORPORATION,N/A,N/A,"$489,598.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174516
GENTEST CORPORATION,GENTEST CORPORATION,N/A,N/A,"$100,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174526
GENTEST CORPORATION,GENTEST CORPORATION,N/A,N/A,"$100,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174530
GENTEST CORPORATION,GENTEST CORPORATION,N/A,N/A,"$398,948.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174510
GENTEST CORPORATION,GENTEST CORPORATION,N/A,N/A,"$48,689.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174512
GENTEST CORPORATION,GENTEST CORPORATION,N/A,N/A,"$423,644.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174520
GENTEST CORPORATION,GENTEST CORPORATION,N/A,N/A,"$46,599.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174528
GENTEST CORPORATION,GENTEST CORPORATION,N/A,N/A,"$343,945.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174508
Gentest Laboratories,Gentest Laboratories,N/A,N/A,"$49,996.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174536
"HEPADNAVIRUS TESTING, INC.","HEPADNAVIRUS TESTING, INC.",N/A,N/A,"$929,563.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/180922
Hera Testing Laboratories Inc.,Hera Testing Laboratories Inc.,N/A,N/A,"$293,728.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1465041
"Hi-Test Laboratories, Inc","Hi-Test Laboratories, Inc",02/28/2014,03/17/2017,"$749,453.00",Phase II,SBIR,2012.2,https://legacy.www.sbir.gov/sbirsearch/detail/685712
"Hi-Test Laboratories, Inc","Hi-Test Laboratories, Inc",10/25/2012,08/25/2013,"$149,613.00",Phase I,SBIR,2012.2,https://legacy.www.sbir.gov/sbirsearch/detail/408085
"Hi-Test Laboratories, Inc","Hi-Test Laboratories, Inc",03/12/2013,09/12/2013,"$79,913.00",Phase I,SBIR,2012.3,https://legacy.www.sbir.gov/sbirsearch/detail/408269
"Hi-Test Laboratories, Inc","Hi-Test Laboratories, Inc",09/27/2013,07/20/2018,"$1,500,000.00",Phase II,SBIR,2011.1,https://legacy.www.sbir.gov/sbirsearch/detail/666776
"Hi-Test Laboratories, Inc","Hi-Test Laboratories, Inc",08/12/2011,N/A,"$79,980.00",Phase I,SBIR,2011.1,https://legacy.www.sbir.gov/sbirsearch/detail/382665
"Hi-Test Laboratories, Inc","Hi-Test Laboratories, Inc",04/01/2010,10/08/2010,"$69,446.00",Phase I,SBIR,2009.3,https://legacy.www.sbir.gov/sbirsearch/detail/14619
"Hi-Test Laboratories, Inc","Hi-Test Laboratories, Inc",11/24/2009,06/01/2010,"$69,989.00",Phase I,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/14621
Infantest Corp.,Infantest Corp.,N/A,N/A,"$180,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/190170
Infantest Corp.,Infantest Corp.,N/A,N/A,"$49,957.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/190172
"Innovative Materials Testing Technologies, Inc.","Innovative Materials Testing Technologies, Inc.",09/02/2015,06/02/2016,"$149,658.00",Phase I,SBIR,2015.1,https://legacy.www.sbir.gov/sbirsearch/detail/873223
"Innovative Materials Testing Technologies, Inc.","Innovative Materials Testing Technologies, Inc.",05/04/2009,02/04/2010,"$98,900.00",Phase I,SBIR,2008.3,https://legacy.www.sbir.gov/sbirsearch/detail/195120
"Innovative Materials Testing Technologies, Inc.","Innovative Materials Testing Technologies, Inc.",08/30/2005,09/30/2009,"$1,249,860.00",Phase II,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/195118
"Innovative Materials Testing Technologies, Inc.","Innovative Materials Testing Technologies, Inc.",03/05/2004,03/05/2005,"$99,958.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/195116
"Innovative Materials Testing Technologies, Inc.","Innovative Materials Testing Technologies, Inc.",N/A,N/A,"$69,900.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/195114
Innovative Test Systems,Innovative Test Systems,N/A,N/A,"$47,097.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/195683
"INTEGRATED TEST SOLUTIONS, INC.","INTEGRATED TEST SOLUTIONS, INC.",05/14/2019,05/14/2021,"$749,876.00",Phase II,SBIR,17.2,https://legacy.www.sbir.gov/sbirsearch/detail/1860167
"INTEGRATED TEST SOLUTIONS, INC.","INTEGRATED TEST SOLUTIONS, INC.",11/17/2017,09/13/2018,"$148,787.00",Phase I,SBIR,2017.2,https://legacy.www.sbir.gov/sbirsearch/detail/1595363
"INTEGRATED TEST SOLUTIONS, INC.","INTEGRATED TEST SOLUTIONS, INC.",N/A,N/A,"$562,519.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/197825
"INTEGRATED TEST SOLUTIONS, INC.","INTEGRATED TEST SOLUTIONS, INC.",N/A,N/A,"$79,768.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/197823
Integri-test Corp,Integri-test Corp,N/A,N/A,"$738,693.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/197894
Integri-test Corp,Integri-test Corp,N/A,N/A,"$96,384.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/197892
"Ithaca Materials Research & Testing, Inc.","Ithaca Materials Research & Testing, Inc.",N/A,N/A,"$65,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/204555
"MIAMI VALLEY MATERIALS TESTING CENTER, LLC","MIAMI VALLEY MATERIALS TESTING CENTER, LLC",08/01/2021,01/31/2022,"$106,500.00",Phase I,SBIR,2021-NIST-SBIR-01,https://legacy.www.sbir.gov/sbirsearch/detail/2195611
"MICROWAVE TEST SOLUTIONS, INC.","MICROWAVE TEST SOLUTIONS, INC.",N/A,N/A,"$69,230.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/235340
Nw Environmen Services Testing,Nw Environmen Services Testing,N/A,N/A,"$66,307.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/253589
"Olympic Load & Test, Inc.","Olympic Load & Test, Inc.",N/A,N/A,"$54,508.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/254926
PATERNITY TESTING CORPORATION,PATERNITY TESTING CORPORATION,N/A,N/A,"$100,000.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/263772
PROBUS TEST SYSTEMS INC,PROBUS TEST SYSTEMS INC,07/12/2016,01/15/2018,"$1,499,996.00",Phase II,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/1194469
PROBUS TEST SYSTEMS INC,PROBUS TEST SYSTEMS INC,03/08/2011,N/A,"$749,736.00",Phase II,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/384877
PROBUS TEST SYSTEMS INC,PROBUS TEST SYSTEMS INC,09/23/2009,03/15/2011,"$149,431.00",Phase I,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/162234
Racing Testing LLC,Racing Testing LLC,01/15/2018,12/31/2018,"$225,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1499467
Sarcoidosis Diagnostic Testing LLC,Sarcoidosis Diagnostic Testing LLC,08/05/2015,07/31/2017,"$227,280.00",Phase I,STTR,PA16-335,https://legacy.www.sbir.gov/sbirsearch/detail/1028117
Space Coast Testing,Space Coast Testing,N/A,N/A,"$59,720.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/312507
STRESSTEST,STRESSTEST,05/01/2006,11/01/2006,"$69,986.00",Phase I,SBIR,2006.1,https://legacy.www.sbir.gov/sbirsearch/detail/319462
SUMMIT TEST SOLUTIONS LLC,SUMMIT TEST SOLUTIONS LLC,02/16/2017,06/30/2020,"$1,483,265.00",Phase II,SBIR,10.1,https://legacy.www.sbir.gov/sbirsearch/detail/1473841
SUMMIT TEST SOLUTIONS LLC,SUMMIT TEST SOLUTIONS LLC,08/25/2011,12/15/2015,"$1,194,420.00",Phase II,SBIR,2010.1,https://legacy.www.sbir.gov/sbirsearch/detail/385151
SUMMIT TEST SOLUTIONS LLC,SUMMIT TEST SOLUTIONS LLC,04/09/2010,10/09/2010,"$145,309.00",Phase I,SBIR,2010.1,https://legacy.www.sbir.gov/sbirsearch/detail/15035
Systems For Automatic Test,Systems For Automatic Test,N/A,N/A,"$617,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/324352
Systems For Automatic Test,Systems For Automatic Test,N/A,N/A,"$51,832.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/324354
TEST & EVALUATION SOLUTIONS LLC,TEST & EVALUATION SOLUTIONS LLC,09/18/2014,11/30/2017,"$1,551,766.00",Phase II,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/696311
TEST & EVALUATION SOLUTIONS LLC,TEST & EVALUATION SOLUTIONS LLC,11/22/2010,N/A,"$499,939.00",Phase II,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/384945
TEST & EVALUATION SOLUTIONS LLC,TEST & EVALUATION SOLUTIONS LLC,11/30/2009,12/02/2010,"$99,919.00",Phase I,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/14801
Test Devices Inc,Test Devices Inc,06/18/2015,06/18/2017,"$744,012.00",Phase II,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/1000941
Test Devices Inc,Test Devices Inc,06/16/2014,03/01/2015,"$149,067.00",Phase I,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/689013
Test Devices Inc,Test Devices Inc,10/26/2011,N/A,"$79,534.00",Phase I,SBIR,2011.2,https://legacy.www.sbir.gov/sbirsearch/detail/395793
Test Devices Inc,Test Devices Inc,12/20/2007,09/20/2009,"$99,961.00",Phase I,SBIR,2007.3,https://legacy.www.sbir.gov/sbirsearch/detail/331171
Test Devices Inc,Test Devices Inc,07/18/2007,04/18/2008,"$69,922.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/331174
Test Devices Inc,Test Devices Inc,04/22/2005,07/22/2007,"$723,117.00",Phase II,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/331167
Test Devices Inc,Test Devices Inc,04/29/2004,01/29/2005,"$96,248.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/331163
Test Devices Inc,Test Devices Inc,03/10/2004,12/10/2004,"$99,205.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/331165
Test Devices Inc,Test Devices Inc,N/A,N/A,$0.00,Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/331159
Test Devices Inc,Test Devices Inc,N/A,N/A,"$373,056.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/331161
TestCo,TestCo,02/01/2016,10/31/2016,"$150,000.00",Phase I,SBIR,2015.0,https://legacy.www.sbir.gov/sbirsearch/detail/1161491
TestCo,TestCo,07/17/2015,01/19/2016,"$149,978.00",Phase I,SBIR,2015.1,https://legacy.www.sbir.gov/sbirsearch/detail/823961
TestCo,TestCo,06/10/2015,03/01/2016,"$150,000.00",Phase I,SBIR,2015.1,https://legacy.www.sbir.gov/sbirsearch/detail/824841
TestCo,TestCo,04/27/1998,03/27/1999,"$100,000.00",Phase I,SBIR,1998.1,https://legacy.www.sbir.gov/sbirsearch/detail/1162291
Testing Services,Testing Services,N/A,N/A,"$69,400.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/331178
TestWorks,TestWorks,05/01/2012,04/30/2014,"$500,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/392765
TestWorks,TestWorks,N/A,N/A,"$100,000.00",Phase I,SBIR,NSF 09-609,https://legacy.www.sbir.gov/sbirsearch/detail/11141
TestWorks,TestWorks,N/A,N/A,"$100,000.00",Phase I,SBIR,NSF 07-551,https://legacy.www.sbir.gov/sbirsearch/detail/331182
The Fertility Testing Laborato,The Fertility Testing Laborato,N/A,N/A,"$500,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/332227
The Fertility Testing Laborato,The Fertility Testing Laborato,N/A,N/A,"$49,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/332229
TISSUE TESTING TECHNOLOGIES LLC,TISSUE TESTING TECHNOLOGIES LLC,04/01/2023,03/31/2024,"$610,972.00",Phase I,STTR,PA21-345,https://legacy.www.sbir.gov/sbirsearch/detail/2504263
TISSUE TESTING TECHNOLOGIES LLC,TISSUE TESTING TECHNOLOGIES LLC,09/20/2023,08/31/2024,"$302,037.00",Phase I,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2512769
TISSUE TESTING TECHNOLOGIES LLC,TISSUE TESTING TECHNOLOGIES LLC,08/19/2022,07/31/2023,"$385,522.00",Phase I,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2340163
TISSUE TESTING TECHNOLOGIES LLC,TISSUE TESTING TECHNOLOGIES LLC,04/01/2021,03/31/2023,"$1,680,673.00",Phase II,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/2184449
TISSUE TESTING TECHNOLOGIES LLC,TISSUE TESTING TECHNOLOGIES LLC,04/01/2021,03/31/2022,"$339,546.00",Phase I,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2188631
TISSUE TESTING TECHNOLOGIES LLC,TISSUE TESTING TECHNOLOGIES LLC,04/15/2020,03/31/2021,"$300,000.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1910291
TISSUE TESTING TECHNOLOGIES LLC,TISSUE TESTING TECHNOLOGIES LLC,04/01/2020,03/31/2021,"$275,302.00",Phase I,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/1913725
TISSUE TESTING TECHNOLOGIES LLC,TISSUE TESTING TECHNOLOGIES LLC,09/23/2020,08/31/2021,"$386,026.00",Phase I,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/1915811
TISSUE TESTING TECHNOLOGIES LLC,TISSUE TESTING TECHNOLOGIES LLC,05/01/2019,10/31/2020,"$365,069.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1682341
TISSUE TESTING TECHNOLOGIES LLC,TISSUE TESTING TECHNOLOGIES LLC,09/11/2019,08/31/2021,"$1,665,112.00",Phase II,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1687015
"Topical Testing, Inc","Topical Testing, Inc",N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335356
"Topical Testing, Inc","Topical Testing, Inc",N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335358
"Topical Testing, Inc","Topical Testing, Inc",N/A,N/A,"$249,800.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335346
"Topical Testing, Inc","Topical Testing, Inc",N/A,N/A,"$49,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335354
"Topical Testing, Inc","Topical Testing, Inc",N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335348
"Topical Testing, Inc","Topical Testing, Inc",N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335350
"Topical Testing, Inc","Topical Testing, Inc",N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335352
"Topical Testing, Inc","Topical Testing, Inc",N/A,N/A,"$53,500.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335360
"Topical Testing, Inc","Topical Testing, Inc",N/A,N/A,"$53,490.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335344
"Topical Testing, Inc","Topical Testing, Inc",N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335340
"Toxicology Testing Service,","Toxicology Testing Service,",N/A,N/A,"$66,375.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/335821
TRAUTWEIN SOIL TESTING EQUIPMENT CO.,TRAUTWEIN SOIL TESTING EQUIPMENT CO.,N/A,N/A,"$586,556.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/337467
TRAUTWEIN SOIL TESTING EQUIPMENT CO.,TRAUTWEIN SOIL TESTING EQUIPMENT CO.,N/A,N/A,"$70,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/337465
"U.S. BIOTEST, INC.","U.S. BIOTEST, INC.",N/A,N/A,"$924,089.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1070301
"U.S. BIOTEST, INC.","U.S. BIOTEST, INC.",N/A,N/A,"$1,389,990.00",Phase II,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/222984
"U.S. BIOTEST, INC.","U.S. BIOTEST, INC.",N/A,N/A,"$100,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/222982
-9 2 -6.LLC,-9 2 -6.LLC,N/A,N/A,"$100,000.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76295
(DCS) DIMENSIONAL CONTROL SYSTEMS,(DCS) DIMENSIONAL CONTROL SYSTEMS,N/A,N/A,"$749,988.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71402
(DCS) DIMENSIONAL CONTROL SYSTEMS,(DCS) DIMENSIONAL CONTROL SYSTEMS,N/A,N/A,"$69,999.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/71404
"0 BASE DESIGN, LLC","0 BASE DESIGN, LLC",10/13/2021,01/13/2023,"$749,922.00",Phase II,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/2217587
"0 BASE DESIGN, LLC","0 BASE DESIGN, LLC",11/17/2020,05/15/2021,"$149,996.00",Phase I,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/1943051
"0 BASE DESIGN, LLC","0 BASE DESIGN, LLC",02/13/2020,08/20/2020,"$139,991.00",Phase I,SBIR,19.3,https://legacy.www.sbir.gov/sbirsearch/detail/1923365
"0 BASE DESIGN, LLC","0 BASE DESIGN, LLC",08/06/2020,11/06/2021,"$1,000,000.00",Phase II,STTR,18.B,https://legacy.www.sbir.gov/sbirsearch/detail/1936051
"0 BASE DESIGN, LLC","0 BASE DESIGN, LLC",12/12/2019,12/12/2020,"$49,814.00",Phase I,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1940121
"0 BASE DESIGN, LLC","0 BASE DESIGN, LLC",02/06/2019,02/06/2019,"$149,947.00",Phase I,STTR,18.B,https://legacy.www.sbir.gov/sbirsearch/detail/1854355
"0 BASE DESIGN, LLC","0 BASE DESIGN, LLC",07/07/2017,01/01/2018,"$99,964.47",Phase I,SBIR,2017.1,https://legacy.www.sbir.gov/sbirsearch/detail/1608805
"10 BLADE, INC.","10 BLADE, INC.",N/A,N/A,"$657,898.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/76280
"10 BLADE, INC.","10 BLADE, INC.",N/A,N/A,"$657,898.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/1066725
10dBx LLC,10dBx LLC,06/09/2017,10/09/2018,"$224,996.00",Phase I,STTR,2017.0,https://legacy.www.sbir.gov/sbirsearch/detail/1489831
1109 Bravo L.L.C.,1109 Bravo L.L.C.,11/02/2021,02/02/2022,"$49,999.00",Phase I,STTR,X21.B,https://legacy.www.sbir.gov/sbirsearch/detail/2217173
1109 Bravo L.L.C.,1109 Bravo L.L.C.,11/03/2021,02/03/2022,"$49,999.00",Phase I,STTR,X21.B,https://legacy.www.sbir.gov/sbirsearch/detail/2217189
1109 Bravo L.L.C.,1109 Bravo L.L.C.,07/20/2022,07/28/2023,"$749,930.00",Phase II,STTR,X21.B,https://legacy.www.sbir.gov/sbirsearch/detail/2354395
1109 Bravo L.L.C.,1109 Bravo L.L.C.,07/20/2022,07/21/2023,"$749,959.00",Phase II,STTR,X21.B,https://legacy.www.sbir.gov/sbirsearch/detail/2354443
