Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",04/09/2013,N/A,"$1,000,000.00",Phase II,SBIR,DE-FOA-0000782,https://legacy.www.sbir.gov/sbirsearch/detail/410341
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",02/20/2012,N/A,"$149,212.00",Phase I,SBIR,DE-FOA-0000577,https://legacy.www.sbir.gov/sbirsearch/detail/390245
ESPARK LEARNING,ESPARK LEARNING,07/01/2014,12/31/2014,"$149,549.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/702778
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",03/18/2021,03/22/2022,"$705,178.00",Phase II,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2166913
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",06/15/2020,06/15/2022,"$1,100,000.00",Phase II,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1935139
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",12/13/2019,12/13/2020,"$750,000.00",Phase II,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1935549
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",12/13/2019,12/13/2020,"$750,000.00",Phase II,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1935941
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",03/06/2019,06/04/2019,"$40,000.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1854775
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",03/06/2019,06/04/2019,"$125,000.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1855471
"Highland Park Technologies, LLC","Highland Park Technologies, LLC",06/27/2022,03/26/2023,"$200,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2276571
"Love Park Robotics, LLC","Love Park Robotics, LLC",04/15/2013,03/31/2015,"$500,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/682862
"Love Park Robotics, LLC","Love Park Robotics, LLC",01/01/2012,12/31/2012,"$149,999.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/391603
Park Scientific Inst,Park Scientific Inst,N/A,N/A,"$72,005.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/263572
Park Scientific Inst,Park Scientific Inst,N/A,N/A,"$35,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/263570
Park Scientific Inst,Park Scientific Inst,N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/263568
SKY PARK LABS LLC,SKY PARK LABS LLC,05/07/2024,10/06/2024,"$174,999.94",Phase I,SBIR,24.1,https://legacy.www.sbir.gov/sbirsearch/detail/2656649
SKY PARK LABS LLC,SKY PARK LABS LLC,01/10/2023,07/12/2023,"$249,999.93",Phase I,SBIR,22.4,https://legacy.www.sbir.gov/sbirsearch/detail/2576795
SKY PARK LABS LLC,SKY PARK LABS LLC,07/31/2023,02/29/2024,"$167,499.61",Phase I,SBIR,22.4,https://legacy.www.sbir.gov/sbirsearch/detail/2576803
SKY PARK LABS LLC,SKY PARK LABS LLC,N/A,N/A,"$298,496.00",Phase I,SBIR,PHS-2023-1,https://legacy.www.sbir.gov/sbirsearch/detail/2580455
SKY PARK LABS LLC,SKY PARK LABS LLC,10/15/2021,09/08/2023,"$1,099,959.60",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/2237085
SKY PARK LABS LLC,SKY PARK LABS LLC,10/30/2019,11/22/2020,"$111,500.00",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1929409
Solomon Park Research Labs,Solomon Park Research Labs,N/A,N/A,"$50,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/310870
SPARK BIOMEDICAL INC.,SPARK BIOMEDICAL INC.,07/14/2023,07/02/2025,"$1,149,775.19",Phase II,STTR,21.C,https://legacy.www.sbir.gov/sbirsearch/detail/2576817
SPARK BIOMEDICAL INC.,SPARK BIOMEDICAL INC.,03/28/2022,10/27/2022,"$172,632.00",Phase I,STTR,21.C,https://legacy.www.sbir.gov/sbirsearch/detail/2237057
SPARK BIOMEDICAL INC.,SPARK BIOMEDICAL INC.,08/01/2021,07/31/2023,"$2,493,400.00",Phase II,SBIR,DA19-019,https://legacy.www.sbir.gov/sbirsearch/detail/2188703
SPARK BIOMEDICAL INC.,SPARK BIOMEDICAL INC.,09/30/2021,08/31/2023,"$2,497,663.00",Phase II,SBIR,DA19-019,https://legacy.www.sbir.gov/sbirsearch/detail/2192971
SPARK BIOMEDICAL INC.,SPARK BIOMEDICAL INC.,09/30/2019,08/31/2020,"$217,690.00",Phase I,SBIR,DA19-019,https://legacy.www.sbir.gov/sbirsearch/detail/1686875
Spark Neuro Inc.,Spark Neuro Inc.,02/01/2023,01/31/2025,"$1,314,973.00",Phase II,SBIR,PAS19-316,https://legacy.www.sbir.gov/sbirsearch/detail/2507829
Spark Neuro Inc.,Spark Neuro Inc.,09/15/2022,08/31/2023,"$299,786.00",Phase I,STTR,PAS19-317,https://legacy.www.sbir.gov/sbirsearch/detail/2299953
Spark Neuro Inc.,Spark Neuro Inc.,02/04/2022,05/04/2023,"$2,749,999.00",Phase II,STTR,X20.C,https://legacy.www.sbir.gov/sbirsearch/detail/2348059
Spark Neuro Inc.,Spark Neuro Inc.,02/09/2021,05/08/2021,"$49,997.00",Phase I,STTR,X20.C,https://legacy.www.sbir.gov/sbirsearch/detail/2170045
Spark Neuro Inc.,Spark Neuro Inc.,07/14/2020,07/14/2021,"$999,993.00",Phase II,SBIR,X20.R,https://legacy.www.sbir.gov/sbirsearch/detail/1938317
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",05/02/2023,08/04/2023,"$74,542.00",Phase I,SBIR,X23.5,https://legacy.www.sbir.gov/sbirsearch/detail/2578353
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",04/28/2022,04/27/2024,"$749,984.00",Phase II,SBIR,SBIR_21_P2,https://legacy.www.sbir.gov/sbirsearch/detail/2274619
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",07/05/2022,10/05/2024,"$749,999.00",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/2323351
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",05/05/2021,11/19/2021,"$124,998.00",Phase I,SBIR,SBIR_21_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2116575
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",11/16/2020,07/06/2022,"$558,923.85",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/2162737
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",02/04/2021,05/03/2021,"$50,000.00",Phase I,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2168953
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",04/06/2020,04/05/2022,"$1,047,767.00",Phase II,SBIR,DE-FOA-0002155,https://legacy.www.sbir.gov/sbirsearch/detail/1712847
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",10/30/2019,08/20/2020,"$167,455.01",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1929469
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",11/04/2019,10/10/2020,"$111,421.23",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1929559
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",12/12/2019,12/12/2020,"$150,000.00",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1933485
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",05/04/2022,05/03/2024,"$749,916.00",Phase II,SBIR,SBIR_21_P2,https://legacy.www.sbir.gov/sbirsearch/detail/2275749
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",04/04/2022,04/03/2024,"$1,515,276.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2283005
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",02/22/2021,02/21/2022,"$249,930.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2056661
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",05/05/2021,11/19/2021,"$123,936.00",Phase I,SBIR,SBIR_21_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2116783
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",05/21/2018,05/20/2020,"$1,415,925.00",Phase II,SBIR,DE-FOA-0001794,https://legacy.www.sbir.gov/sbirsearch/detail/1518259
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",02/21/2017,11/20/2017,"$229,811.00",Phase I,SBIR,DE-FOA-0001618,https://legacy.www.sbir.gov/sbirsearch/detail/1308183
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",04/11/2016,04/10/2018,"$1,478,817.00",Phase II,SBIR,DE-FOA-0001405,https://legacy.www.sbir.gov/sbirsearch/detail/1212663
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",02/17/2015,11/16/2015,"$224,909.00",Phase I,SBIR,DE-FOA-0001164,https://legacy.www.sbir.gov/sbirsearch/detail/832075
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",01/30/2012,07/30/2012,"$124,951.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/388616
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",08/08/2012,08/07/2014,"$999,933.00",Phase II,SBIR,DE-FOA-0000676,https://legacy.www.sbir.gov/sbirsearch/detail/390617
UBERSPARK INC,UBERSPARK INC,07/10/2023,04/09/2024,"$206,500.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476537
UBERSPARK INC,UBERSPARK INC,11/03/2022,02/04/2023,"$74,961.00",Phase I,SBIR,X22.4,https://legacy.www.sbir.gov/sbirsearch/detail/2563523
University Park Pathology Assc,University Park Pathology Assc,N/A,N/A,"$441,446.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/342629
University Park Pathology Assc,University Park Pathology Assc,N/A,N/A,"$49,690.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/342631
University Park Pathology Assc,University Park Pathology Assc,N/A,N/A,"$35,710.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/342633
University Park Pathology Assc,University Park Pathology Assc,N/A,N/A,"$49,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/342635
University Park Pathology Assc,University Park Pathology Assc,N/A,N/A,"$260,700.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/342627
University Park Pathology Assc,University Park Pathology Assc,N/A,N/A,"$42,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/342639
University Park Pathology Assc,University Park Pathology Assc,N/A,N/A,"$282,000.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/342621
University Park Pathology Assc,University Park Pathology Assc,N/A,N/A,"$56,863.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/342623
University Park Pathology Assc,University Park Pathology Assc,N/A,N/A,"$49,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/342625
University Park Pathology Assc,University Park Pathology Assc,N/A,N/A,"$30,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/342637
WildSpark Technologies LLC,WildSpark Technologies LLC,04/15/2021,07/19/2021,"$45,661.00",Phase I,SBIR,X21.1,https://legacy.www.sbir.gov/sbirsearch/detail/2171989
WildSpark Technologies LLC,WildSpark Technologies LLC,05/15/2020,10/31/2020,"$224,814.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1705117
WildSpark Technologies LLC,WildSpark Technologies LLC,11/04/2019,01/29/2021,"$101,683.58",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1929529
PATHOVAX LLC,PATHOVAX LLC,05/06/2020,04/30/2022,"$671,538.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1705825
PATHOVAX LLC,PATHOVAX LLC,04/01/2019,03/31/2021,"$1,747,354.00",Phase II,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1686253
PATHOVAX LLC,PATHOVAX LLC,03/05/2019,09/30/2020,"$300,000.00",Phase I,SBIR,PAR18-801,https://legacy.www.sbir.gov/sbirsearch/detail/1689887
PATHOVAX LLC,PATHOVAX LLC,01/01/2018,12/31/2018,"$225,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1499557
PATHOVAX LLC,PATHOVAX LLC,12/20/2017,11/30/2019,"$299,068.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1564519
PATHOVAX LLC,PATHOVAX LLC,09/21/2017,08/31/2018,"$300,000.00",Phase I,STTR,PA16-303,https://legacy.www.sbir.gov/sbirsearch/detail/1321339
