Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"Nova Phase, Inc.","Nova Phase, Inc.",N/A,N/A,"$99,993.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/251841
"Nova Phase, Inc.","Nova Phase, Inc.",N/A,N/A,"$69,990.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/251835
"Nova Phase, Inc.","Nova Phase, Inc.",N/A,N/A,"$99,548.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/251837
"Nova Phase, Inc.","Nova Phase, Inc.",N/A,N/A,"$99,940.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/251839
"Nova Phase, Inc.","Nova Phase, Inc.",N/A,N/A,"$64,308.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/251831
"Nova Phase, Inc.","Nova Phase, Inc.",N/A,N/A,"$64,903.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/251833
"Optiphase, Inc.","Optiphase, Inc.",06/28/2012,03/27/2013,"$145,785.00",Phase I,SBIR,DE-FOA-0000628,https://legacy.www.sbir.gov/sbirsearch/detail/390505
"Optiphase, Inc.","Optiphase, Inc.",02/15/2012,N/A,"$79,848.00",Phase I,SBIR,2011.3,https://legacy.www.sbir.gov/sbirsearch/detail/398849
"Optiphase, Inc.","Optiphase, Inc.",N/A,N/A,"$97,972.00",Phase I,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/257962
"Optiphase, Inc.","Optiphase, Inc.",N/A,N/A,"$724,210.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/257960
"Optiphase, Inc.","Optiphase, Inc.",N/A,N/A,"$116,360.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/257958
"Optiphase, Inc.","Optiphase, Inc.",N/A,N/A,"$298,977.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/257952
"Optiphase, Inc.","Optiphase, Inc.",N/A,N/A,"$69,948.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/257954
"Optiphase, Inc.","Optiphase, Inc.",N/A,N/A,"$553,044.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/257948
"Optiphase, Inc.","Optiphase, Inc.",N/A,N/A,"$67,797.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/257956
"Optiphase, Inc.","Optiphase, Inc.",N/A,N/A,"$69,805.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/257946
"Phase, Inc.","Phase, Inc.",04/19/2023,03/31/2025,"$1,066,595.00",Phase II,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2510067
"Phase, Inc.","Phase, Inc.",09/01/2021,02/28/2022,"$173,631.00",Phase I,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2190109
ASTEK DIAGNOSTICS INC.,ASTEK DIAGNOSTICS INC.,05/01/2023,12/31/2023,"$274,587.00",Phase I,SBIR,NSF 22-551,https://legacy.www.sbir.gov/sbirsearch/detail/2444333
ASTEK DIAGNOSTICS INC.,ASTEK DIAGNOSTICS INC.,12/15/2021,08/31/2022,"$255,975.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2288357
