Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"BOSSA NOVA TECHNOLOGIES, LLC","BOSSA NOVA TECHNOLOGIES, LLC",N/A,N/A,"$99,789.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/112907
"BOSSA NOVA TECHNOLOGIES, LLC","BOSSA NOVA TECHNOLOGIES, LLC",N/A,N/A,"$149,280.00",Phase I,STTR,NSF 06-598,https://legacy.www.sbir.gov/sbirsearch/detail/112913
"BOSSA NOVA TECHNOLOGIES, LLC","BOSSA NOVA TECHNOLOGIES, LLC",N/A,N/A,"$99,899.00",Phase I,SBIR,NSF 06-598,https://legacy.www.sbir.gov/sbirsearch/detail/112915
MASSA PRODUCTS CORPORATION,MASSA PRODUCTS CORPORATION,04/08/2020,04/22/2022,"$758,514.00",Phase II,SBIR,18.1,https://legacy.www.sbir.gov/sbirsearch/detail/1927199
MASSA PRODUCTS CORPORATION,MASSA PRODUCTS CORPORATION,06/06/2019,12/03/2019,"$139,921.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1847221
MASSA PRODUCTS CORPORATION,MASSA PRODUCTS CORPORATION,05/17/2018,10/07/2019,"$124,962.00",Phase I,SBIR,18.1,https://legacy.www.sbir.gov/sbirsearch/detail/1515157
MASSA PRODUCTS CORPORATION,MASSA PRODUCTS CORPORATION,04/10/2018,09/30/2020,"$995,372.00",Phase II,SBIR,16.1,https://legacy.www.sbir.gov/sbirsearch/detail/1515613
MASSA PRODUCTS CORPORATION,MASSA PRODUCTS CORPORATION,07/11/2016,11/10/2017,"$149,971.00",Phase I,SBIR,2016.1,https://legacy.www.sbir.gov/sbirsearch/detail/1264459
MASSA PRODUCTS CORPORATION,MASSA PRODUCTS CORPORATION,06/25/2012,N/A,"$80,000.00",Phase I,STTR,2012.A,https://legacy.www.sbir.gov/sbirsearch/detail/387539
MASSA PRODUCTS CORPORATION,MASSA PRODUCTS CORPORATION,08/12/2011,N/A,"$79,930.00",Phase I,SBIR,2011.1,https://legacy.www.sbir.gov/sbirsearch/detail/382675
MASSA PRODUCTS CORPORATION,MASSA PRODUCTS CORPORATION,N/A,N/A,"$59,013.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223781
MASSA PRODUCTS CORPORATION,MASSA PRODUCTS CORPORATION,N/A,N/A,"$746,502.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223779
MASSA PRODUCTS CORPORATION,MASSA PRODUCTS CORPORATION,N/A,N/A,"$49,715.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223783
MEISSA VACCINES INC,MEISSA VACCINES INC,02/01/2018,07/31/2019,"$1,339,319.00",Phase II,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1568249
MEISSA VACCINES INC,MEISSA VACCINES INC,04/01/2017,06/30/2018,"$216,388.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1246491
MEISSA VACCINES INC,MEISSA VACCINES INC,07/01/2017,01/31/2018,"$224,093.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1305787
"TAO SYSTEMS, INC.","TAO SYSTEMS, INC.",N/A,N/A,"$69,317.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/326472
